년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2018/12/28,"103,000","1,500","190,847","19,689,078,500","101,000","104,500","101,000","8,588,941","83,387,773"
2018/12/27,"101,500","3,000","217,247","22,008,107,000","100,500","102,000","100,000","8,463,859","83,387,773"
2018/12/26,"98,500","-2,500","492,532","48,793,841,800","99,000","100,500","98,000","8,213,696","83,387,773"
2018/12/24,"101,000","-3,500","320,266","32,506,139,500","104,500","104,500","100,000","8,422,165","83,387,773"
2018/12/21,"104,500","1,500","429,650","44,573,353,500","102,500","104,500","101,000","8,714,022","83,387,773"
2018/12/20,"103,000","-5,000","579,446","59,641,568,500","107,000","107,000","101,000","8,588,941","83,387,773"
2018/12/19,"108,000","-500","218,497","23,393,981,000","108,500","109,000","106,000","9,005,879","83,387,773"
2018/12/18,"108,500","-2,000","188,963","20,553,087,000","108,500","111,000","107,000","9,047,573","83,387,773"
2018/12/17,"110,500","500","173,155","19,044,369,000","110,000","112,000","108,500","9,214,349","83,387,773"
2018/12/14,"110,000","-1,500","196,803","21,658,017,000","110,500","111,500","109,000","9,172,655","83,387,773"
2018/12/13,"111,500","1,500","494,887","55,652,617,500","111,500","114,500","110,500","9,297,737","83,387,773"
2018/12/12,"110,000","3,000","393,740","42,673,883,000","107,000","111,000","105,500","9,172,655","83,387,773"
2018/12/11,"107,000","-4,000","461,496","49,555,725,000","110,000","110,500","106,500","8,922,492","83,387,773"
2018/12/10,"111,000","-3,500","331,087","36,790,899,000","113,000","113,500","110,000","9,256,043","83,387,773"
2018/12/07,"114,500","-1,500","354,995","40,517,124,000","116,500","117,000","112,000","9,547,900","83,387,773"
2018/12/06,"116,000","1,500","396,531","45,998,716,000","115,000","117,500","114,500","9,672,808","83,386,273"
2018/12/05,"114,500","1,000","222,316","25,347,717,500","112,000","115,000","111,500","9,547,728","83,386,273"
2018/12/04,"113,500","0","264,857","30,262,450,000","114,000","115,000","113,000","9,464,342","83,386,273"
2018/12/03,"113,500","1,000","262,030","29,782,097,500","114,500","115,000","112,500","9,464,342","83,386,273"
2018/11/30,"112,500","500","346,553","38,957,036,500","112,000","113,000","111,500","9,380,956","83,386,273"
2018/11/29,"112,000","0","263,008","29,545,355,000","113,000","114,000","111,000","9,339,263","83,386,273"
2018/11/28,"112,000","1,500","185,906","20,803,524,000","111,500","113,000","111,000","9,339,263","83,386,273"
2018/11/27,"110,500","-2,000","270,808","30,208,880,000","113,000","114,000","110,000","9,214,183","83,386,273"
2018/11/26,"112,500","4,500","460,406","51,224,639,500","107,500","113,000","107,500","9,380,956","83,386,273"
2018/11/23,"108,000","1,500","242,633","26,229,238,000","107,000","109,500","106,000","9,005,717","83,386,273"
2018/11/22,"106,500","-1,000","143,409","15,278,673,500","107,000","107,500","106,000","8,880,638","83,386,273"
