년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2017/12/28,"137,000","-2,500","948,214","130,918,926,675","139,500","141,500","134,500","9,303,468","67,908,527"
2017/12/27,"139,500","13,500","1,561,744","210,779,496,000","130,000","140,000","129,500","9,471,660","67,897,203"
2017/12/26,"126,000","-3,500","737,536","93,938,381,500","130,500","130,500","125,000","8,555,048","67,897,203"
2017/12/22,"129,500","500","586,870","75,508,399,000","128,000","130,500","126,500","8,792,688","67,897,203"
2017/12/21,"129,000","-4,500","717,635","93,905,114,000","134,000","134,000","129,000","8,758,739","67,897,203"
2017/12/20,"133,500","-2,000","533,044","71,947,882,000","135,000","137,500","133,500","9,064,277","67,897,203"
2017/12/19,"135,500","1,000","681,961","91,512,498,000","133,500","136,500","131,500","9,200,071","67,897,203"
2017/12/18,"134,500","-8,000","1,462,446","199,181,078,500","138,000","139,500","133,500","9,132,174","67,897,203"
2017/12/15,"142,500","-1,500","345,053","49,468,325,000","144,500","145,000","142,000","9,675,351","67,897,203"
2017/12/14,"144,000","3,000","639,895","91,946,630,000","142,000","145,000","142,000","9,777,197","67,897,203"
2017/12/13,"141,000","0","283,499","39,813,031,000","141,000","142,000","138,500","9,573,506","67,897,203"
2017/12/12,"141,000","1,000","445,846","63,062,070,000","139,500","143,500","138,000","9,573,506","67,897,203"
2017/12/11,"140,000","1,500","284,302","39,601,130,000","140,500","140,500","138,000","9,505,608","67,897,203"
2017/12/08,"138,500","3,000","565,316","78,556,806,000","137,000","140,500","137,000","9,403,763","67,897,203"
2017/12/07,"135,500","-2,500","813,930","109,939,470,500","138,000","139,000","133,000","9,200,071","67,897,203"
2017/12/06,"138,000","-2,500","470,275","65,774,014,500","139,500","143,000","138,000","9,369,814","67,897,203"
2017/12/05,"140,500","1,000","779,716","107,486,255,000","139,000","141,000","134,000","9,539,557","67,897,203"
2017/12/04,"139,500","-500","481,190","67,645,018,500","140,500","143,000","138,500","9,471,660","67,897,203"
2017/12/01,"140,000","3,500","867,012","120,621,045,000","136,500","141,000","136,500","9,505,608","67,897,203"
2017/11/30,"136,500","-8,500","1,808,464","251,796,238,000","145,000","145,500","135,000","9,267,968","67,897,203"
2017/11/29,"145,000","-500","1,022,981","146,947,794,000","146,000","146,500","142,000","9,843,016","67,882,871"
2017/11/28,"145,500","-2,000","651,234","95,261,917,000","147,500","148,000","145,000","9,876,958","67,882,871"
2017/11/27,"147,500","-500","771,973","114,400,194,500","147,500","151,000","147,000","10,012,723","67,882,871"
2017/11/24,"148,000","-1,500","1,274,472","187,819,708,500","150,000","153,500","146,500","10,046,665","67,882,871"
2017/11/23,"149,500","-5,000","1,224,919","186,740,181,500","155,000","156,000","149,500","10,145,998","67,866,207"
2017/11/22,"154,500","-6,500","4,520,630","702,000,170,000","161,000","161,500","153,000","10,485,329","67,866,207"
2017/11/21,"161,000","1,000","1,244,207","202,992,415,000","161,500","166,000","160,000","10,926,459","67,866,207"
2017/11/20,"160,000","2,500","714,306","114,246,424,500","158,500","161,000","158,000","10,858,593","67,866,207"
2017/11/17,"157,500","3,000","718,319","113,287,624,000","155,500","159,500","154,500","10,688,928","67,866,207"
2017/11/16,"154,500","500","420,594","64,877,163,500","154,000","155,500","152,000","10,485,329","67,866,207"
2017/11/15,"154,000","-1,000","491,354","75,712,713,000","155,500","156,000","153,500","10,451,396","67,866,207"
2017/11/14,"155,000","1,000","516,918","79,863,689,500","154,000","156,000","152,500","10,519,262","67,866,207"
2017/11/13,"154,000","1,500","604,366","92,956,985,000","153,000","155,500","152,000","10,451,396","67,866,207"
2017/11/10,"152,500","0","737,490","112,662,693,000","151,000","156,000","150,000","10,349,597","67,866,207"
