년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2016/12/29,"109,000","1,500","178,335","19,193,787,000","106,500","109,000","104,000","7,495,334","68,764,530"
2016/12/28,"107,500","-2,000","178,482","19,339,866,000","108,500","109,500","107,000","7,392,187","68,764,530"
2016/12/27,"109,500","1,000","124,580","13,593,118,000","108,500","109,500","108,000","7,529,716","68,764,530"
2016/12/26,"108,500","0","144,811","15,727,493,000","108,500","109,500","107,500","7,460,952","68,764,530"
2016/12/23,"108,500","2,000","222,007","23,962,735,500","106,000","109,000","106,000","7,460,952","68,764,530"
2016/12/22,"106,500","-1,500","235,751","25,110,073,000","107,000","108,000","105,500","7,323,422","68,764,530"
2016/12/21,"108,000","-2,000","357,406","38,861,010,500","109,500","110,500","107,000","7,426,569","68,764,530"
2016/12/20,"110,000","2,500","432,729","47,282,238,500","107,500","111,000","106,500","7,564,098","68,764,530"
2016/12/19,"107,500","3,500","483,287","51,455,759,000","103,500","108,000","103,500","7,392,187","68,764,530"
2016/12/16,"104,000","2,000","452,672","46,738,534,000","101,500","104,500","100,500","7,151,511","68,764,530"
2016/12/15,"102,000","4,300","508,417","51,030,324,000","97,700","102,500","96,900","7,013,982","68,764,530"
2016/12/14,"97,700","-100","302,548","29,610,127,500","98,100","98,200","97,000","6,718,295","68,764,530"
2016/12/13,"97,800","1,500","300,182","29,318,814,000","96,400","98,400","96,400","6,725,171","68,764,530"
2016/12/12,"96,300","2,400","398,583","38,452,565,200","95,200","97,600","95,200","6,622,024","68,764,530"
2016/12/09,"93,900","-600","266,345","25,043,733,600","94,500","94,600","93,500","6,456,989","68,764,530"
2016/12/08,"94,500","3,800","413,025","38,804,082,200","91,500","95,500","91,500","6,498,248","68,764,530"
2016/12/07,"90,700","800","192,952","17,486,659,300","89,600","91,300","89,600","6,236,943","68,764,530"
2016/12/06,"89,900","100","182,375","16,423,961,900","89,600","91,000","89,600","6,181,931","68,764,530"
2016/12/05,"89,800","-1,500","206,971","18,671,484,700","90,600","90,700","89,600","6,175,055","68,764,530"
2016/12/02,"91,300","-500","186,936","17,073,910,500","91,200","92,000","90,500","6,278,202","68,764,530"
2016/12/01,"91,800","-500","130,737","12,020,133,900","91,900","92,300","91,600","6,312,584","68,764,530"
2016/11/30,"92,300","-700","229,834","21,248,515,900","93,000","93,100","92,000","6,346,966","68,764,530"
2016/11/29,"93,000","1,500","155,187","14,406,090,100","91,100","93,400","91,000","6,395,101","68,764,530"
2016/11/28,"91,500","800","156,173","14,378,999,600","90,400","93,100","90,100","6,291,954","68,764,530"
2016/11/25,"90,700","500","229,149","20,511,568,200","89,800","90,900","88,100","6,236,943","68,764,530"
2016/11/24,"90,200","-3,700","340,747","31,084,521,900","92,500","93,400","90,100","6,202,561","68,764,530"
2016/11/23,"93,900","400","94,745","8,865,420,400","92,600","94,000","92,600","6,456,989","68,764,530"
2016/11/22,"93,500","600","121,848","11,380,903,000","92,500","94,000","92,500","6,429,484","68,764,530"
2016/11/21,"92,900","-500","158,723","14,740,562,600","93,800","93,900","91,600","6,388,225","68,764,530"
2016/11/18,"93,400","-1,900","280,034","26,182,814,000","94,700","94,800","92,300","6,422,607","68,764,530"
2016/11/17,"95,300","600","240,076","22,697,874,500","94,700","95,300","94,000","6,553,260","68,764,530"
2016/11/16,"94,700","-100","194,490","18,469,512,700","95,500","95,700","94,400","6,512,001","68,764,530"
2016/11/15,"94,800","2,600","522,014","50,041,724,800","92,300","97,300","92,300","6,518,877","68,764,530"
2016/11/14,"92,200","-100","215,297","19,751,295,400","91,700","92,600","91,000","6,340,090","68,764,530"
2016/11/11,"92,300","-1,400","210,294","19,408,966,900","93,000","93,300","91,500","6,346,966","68,764,530"
2016/11/10,"93,700","200","286,079","26,818,774,600","94,200","94,400","93,400","6,443,236","68,764,530"
2016/11/09,"93,500","-1,300","419,377","39,313,466,000","95,000","95,300","92,300","6,429,484","68,764,530"
2016/11/08,"94,800","0","260,673","24,737,089,805","95,000","95,200","94,200","6,518,877","68,764,530"
2016/11/07,"94,800","1,100","236,224","22,292,544,200","94,500","95,000","93,600","6,518,877","68,764,530"
2016/11/04,"93,700","-200","141,802","13,322,221,600","94,400","94,400","93,400","6,443,236","68,764,530"
2016/11/03,"93,900","500","183,531","17,255,518,900","93,000","94,700","92,700","6,456,989","68,764,530"
2016/11/02,"93,400","-1,200","329,300","30,968,090,350","94,100","94,600","93,400","6,422,607","68,764,530"
2016/11/01,"94,600","300","271,333","25,502,106,500","94,700","94,700","93,100","6,505,125","68,764,530"
2016/10/31,"94,300","1,300","483,212","45,233,378,112","92,600","94,700","92,200","6,484,495","68,764,530"
2016/10/28,"93,000","3,000","582,573","54,269,835,750","93,400","93,700","92,300","6,395,101","68,764,530"
2016/10/27,"90,000","700","265,863","23,936,687,600","89,300","90,300","89,200","6,188,808","68,764,530"
2016/10/26,"89,300","-3,000","306,101","27,494,326,311","92,300","92,300","89,100","6,140,673","68,764,530"
2016/10/25,"92,300","-200","145,800","13,497,151,479","92,600","93,100","92,300","6,346,966","68,764,530"
2016/10/24,"92,500","-100","187,828","17,399,588,100","92,600","93,200","92,400","6,360,719","68,764,530"
2016/10/21,"92,600","-900","160,148","14,869,799,239","93,800","93,800","92,400","6,367,595","68,764,530"
2016/10/20,"93,500","0","169,449","15,858,112,305","93,000","94,300","93,000","6,429,484","68,764,530"
2016/10/19,"93,500","-800","164,426","15,518,187,200","94,700","95,100","93,100","6,429,484","68,764,530"
2016/10/18,"94,300","1,900","168,293","15,718,873,700","92,300","94,400","91,800","6,484,495","68,764,530"
2016/10/17,"92,400","-1,600","190,811","17,669,188,800","93,000","93,500","92,200","6,353,843","68,764,530"
2016/10/14,"94,000","-700","132,894","12,523,841,800","94,700","95,400","93,800","6,463,866","68,764,530"
2016/10/13,"94,700","-1,000","191,325","18,122,217,100","96,100","96,500","94,000","6,512,001","68,764,530"
2016/10/12,"95,700","2,100","406,104","39,037,997,800","94,600","96,900","94,500","6,580,766","68,764,530"
2016/10/11,"93,600","1,000","325,987","30,744,604,000","93,400","95,300","93,000","6,436,360","68,764,530"
2016/10/10,"92,600","-3,100","344,539","32,217,639,600","95,400","95,400","92,600","6,367,595","68,764,530"
2016/10/07,"95,700","-400","109,396","10,453,681,300","96,200","96,300","95,100","6,580,766","68,764,530"
2016/10/06,"96,100","600","179,597","17,209,637,700","95,500","96,500","94,900","6,608,271","68,764,530"
2016/10/05,"95,500","-1,900","208,233","19,947,635,600","96,600","96,800","95,300","6,567,013","68,764,530"
2016/10/04,"97,400","1,400","234,788","22,848,429,700","96,800","98,300","96,700","6,697,665","68,764,530"
2016/09/30,"96,000","-2,000","273,796","26,456,340,200","98,100","98,200","96,000","6,601,395","68,764,530"
2016/09/29,"98,000","200","168,009","16,508,022,200","98,100","98,700","98,000","6,738,924","68,764,530"
2016/09/28,"97,800","-500","126,076","12,384,079,900","98,600","99,100","97,800","6,725,171","68,764,530"
2016/09/27,"98,300","-200","197,689","19,513,914,400","97,700","99,200","97,700","6,759,553","68,764,530"
2016/09/26,"98,500","-100","161,468","15,881,236,016","98,000","99,400","97,300","6,773,306","68,764,530"
2016/09/23,"98,600","-900","318,627","31,665,773,000","100,000","100,500","98,200","6,780,183","68,764,530"
2016/09/22,"99,500","-500","219,876","21,940,398,700","101,000","101,000","98,500","6,842,071","68,764,530"
2016/09/21,"100,000","2,700","457,904","45,752,675,700","97,300","101,500","97,100","6,876,453","68,764,530"
2016/09/20,"97,300","-900","223,298","21,756,574,720","98,600","98,600","97,000","6,690,789","68,764,530"
2016/09/19,"98,200","300","259,464","25,637,101,200","98,000","99,400","98,000","6,752,677","68,764,530"
2016/09/13,"97,900","1,400","442,150","43,512,897,700","98,000","99,400","97,700","6,732,047","68,764,530"
2016/09/12,"96,500","-6,000","626,466","60,759,465,600","97,500","98,400","96,200","6,635,777","68,764,530"
2016/09/09,"102,500","-3,000","247,441","25,492,323,500","104,500","104,500","102,500","7,048,364","68,764,530"
2016/09/08,"105,500","-1,000","379,077","40,054,194,000","107,000","107,500","104,500","7,254,658","68,764,530"
2016/09/07,"106,500","-2,000","278,451","29,817,981,000","109,000","109,500","106,000","7,323,422","68,764,530"
2016/09/06,"108,500","3,000","451,009","48,649,842,000","106,500","109,000","106,000","7,460,952","68,764,530"
2016/09/05,"105,500","-3,000","763,288","80,488,708,000","103,000","107,500","101,500","7,254,658","68,764,530"
2016/09/02,"108,500","0","697,591","74,640,306,000","105,500","109,000","104,500","7,460,952","68,764,530"
2016/09/01,"108,500","-7,000","920,876","100,572,045,500","111,500","113,000","107,500","7,460,952","68,764,530"
2016/08/31,"115,500","-500","340,257","39,107,925,500","116,500","118,000","113,000","7,942,303","68,764,530"
2016/08/30,"116,000","-1,500","177,429","20,717,324,500","118,000","119,500","115,500","7,976,685","68,764,530"
2016/08/29,"117,500","-1,500","130,725","15,421,760,500","119,000","120,000","117,000","8,079,832","68,764,530"
2016/08/26,"119,000","-2,500","170,913","20,384,109,000","121,000","121,500","118,500","8,182,979","68,764,530"
2016/08/25,"121,500","500","99,658","12,092,027,500","121,000","122,000","120,000","8,354,890","68,764,530"
