년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2016/12/29,"67,000","800","263,153","17,586,511,200","66,400","67,500","66,100","6,530,832","97,475,107"
2016/12/28,"66,200","-800","603,214","40,655,869,500","69,500","69,600","66,100","6,452,852","97,475,107"
2016/12/27,"67,000","1,200","221,002","14,689,921,000","66,000","67,200","65,700","6,530,832","97,475,107"
2016/12/26,"65,800","-1,200","314,096","20,762,746,400","67,000","67,500","65,500","6,413,862","97,475,107"
2016/12/23,"67,000","100","252,741","16,938,910,800","66,700","67,900","66,500","6,530,832","97,475,107"
2016/12/22,"66,900","-2,100","475,929","32,166,809,300","68,800","69,300","66,900","6,521,085","97,475,107"
2016/12/21,"69,000","-600","271,324","18,861,182,500","70,000","70,300","68,900","6,725,782","97,475,107"
2016/12/20,"69,600","1,500","704,352","49,561,037,200","69,800","71,600","69,200","6,784,267","97,475,107"
2016/12/19,"68,100","-1,100","229,901","15,659,859,500","68,600","69,000","67,700","6,638,055","97,475,107"
2016/12/16,"69,200","1,000","354,667","24,452,841,800","68,100","69,400","67,900","6,745,277","97,475,107"
2016/12/15,"68,200","-200","215,079","14,709,415,400","67,800","69,100","67,500","6,647,802","97,475,107"
2016/12/14,"68,400","-400","378,865","25,830,496,000","69,000","69,100","67,700","6,667,297","97,475,107"
2016/12/13,"68,800","0","388,722","26,737,130,400","69,000","69,600","67,900","6,706,287","97,475,107"
2016/12/12,"68,800","3,600","599,067","40,701,319,800","66,300","68,900","65,600","6,706,287","97,475,107"
2016/12/09,"65,200","-300","269,744","17,535,198,800","65,000","65,800","64,500","6,355,377","97,475,107"
2016/12/08,"65,500","800","327,108","21,266,620,200","65,400","65,700","64,200","6,384,620","97,475,107"
2016/12/07,"64,700","1,100","341,527","21,884,522,600","63,800","64,800","63,100","6,306,639","97,475,107"
2016/12/06,"63,600","200","252,014","16,130,835,700","63,500","64,900","63,500","6,199,417","97,475,107"
2016/12/05,"63,400","-500","324,589","20,536,547,400","63,900","64,500","62,000","6,179,922","97,475,107"
2016/12/02,"63,900","-1,700","502,974","32,496,101,500","65,800","66,800","63,200","6,228,659","97,475,107"
2016/12/01,"65,600","-700","304,904","20,092,275,000","66,800","66,800","65,100","6,394,367","97,475,107"
2016/11/30,"66,300","-1,400","1,183,844","78,345,186,700","68,000","68,300","65,200","6,462,600","97,475,107"
2016/11/29,"67,700","-1,300","525,128","35,626,485,140","68,500","68,700","67,400","6,599,065","97,475,107"
2016/11/28,"69,000","200","344,614","23,729,300,900","69,100","69,400","68,200","6,725,782","97,475,107"
2016/11/25,"68,800","800","276,337","18,924,462,100","68,800","69,100","67,800","6,706,287","97,475,107"
2016/11/24,"68,000","900","481,329","32,776,999,500","67,500","69,800","67,500","6,628,307","97,475,107"
2016/11/23,"67,100","-1,200","5,237,433","357,305,570,400","68,500","68,700","66,600","6,540,580","97,475,107"
2016/11/22,"68,300","100","276,227","18,949,884,400","68,800","69,700","68,100","6,657,550","97,475,107"
2016/11/21,"68,200","100","626,282","43,405,446,700","68,200","70,500","67,600","6,647,802","97,475,107"
2016/11/18,"68,100","-900","548,981","37,275,759,900","69,200","69,200","67,300","6,638,055","97,475,107"
2016/11/17,"69,000","4,000","851,685","58,026,726,200","66,100","69,300","66,100","6,725,782","97,475,107"
2016/11/16,"65,000","700","566,300","37,022,571,000","64,900","66,500","64,500","6,335,882","97,475,107"
2016/11/15,"64,300","-4,500","1,098,940","71,961,709,300","67,800","68,100","63,800","6,267,649","97,475,107"
2016/11/14,"68,800","-700","486,014","33,493,909,100","69,100","69,900","68,200","6,706,287","97,475,107"
2016/11/11,"69,500","-1,600","791,417","55,563,987,000","72,300","72,300","69,300","6,774,520","97,475,107"
2016/11/10,"71,100","7,100","2,052,261","142,310,252,050","66,100","72,600","66,000","6,930,480","97,475,107"
2016/11/09,"64,000","1,200","2,424,600","155,725,054,000","63,000","67,500","60,100","6,238,407","97,475,107"
2016/11/08,"62,800","-1,100","387,746","24,283,177,100","64,200","64,200","61,900","6,121,437","97,475,107"
2016/11/07,"63,900","2,000","505,329","32,114,404,700","62,100","64,400","61,900","6,228,659","97,475,107"
2016/11/04,"61,900","1,100","711,490","43,953,933,000","60,900","62,700","60,400","6,033,709","97,475,107"
2016/11/03,"60,800","1,900","742,966","44,726,291,600","58,400","61,100","58,200","5,926,487","97,475,107"
2016/11/02,"58,900","-3,300","1,753,310","103,452,401,700","62,000","62,100","56,700","5,741,284","97,475,107"
2016/11/01,"62,200","-2,600","1,051,006","66,235,227,500","63,500","64,500","62,200","6,062,952","97,475,107"
2016/10/31,"64,800","-3,100","705,888","46,147,333,000","66,200","66,800","64,700","6,316,387","97,475,107"
2016/10/28,"67,900","-1,600","391,366","26,745,021,400","69,000","69,200","67,900","6,618,560","97,475,107"
2016/10/27,"69,500","500","553,109","37,986,803,700","69,000","69,900","67,200","6,774,520","97,475,107"
2016/10/26,"69,000","-3,500","936,590","64,607,391,600","72,000","72,100","68,000","6,725,782","97,475,107"
2016/10/25,"72,500","100","272,598","19,678,646,000","72,600","73,300","71,600","7,066,945","97,475,107"
2016/10/24,"72,400","700","317,365","22,919,149,800","71,900","73,000","71,500","7,057,198","97,475,107"
2016/10/21,"71,700","600","369,744","26,308,886,000","71,000","71,900","69,700","6,988,965","97,475,107"
2016/10/20,"71,100","-2,300","811,692","57,775,885,900","73,500","73,600","69,600","6,930,480","97,475,107"
2016/10/19,"73,400","300","349,480","25,562,319,469","73,200","73,900","72,600","7,154,673","97,475,107"
2016/10/18,"73,100","400","416,182","30,564,667,400","72,500","74,600","72,500","7,125,430","97,475,107"
2016/10/17,"72,700","-200","312,887","22,785,835,000","73,000","73,600","72,100","7,086,440","97,475,107"
2016/10/14,"72,900","-600","510,949","37,556,415,500","73,500","74,500","72,600","7,105,935","97,475,107"
