년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2016/12/29,"21,100","-200","150,989","3,187,128,600","21,400","21,400","21,050","1,479,819","70,133,611"
2016/12/28,"21,300","-1,100","485,834","10,393,819,550","21,600","21,750","21,150","1,493,846","70,133,611"
2016/12/27,"22,400","100","600,857","13,466,296,250","22,400","22,600","22,250","1,570,993","70,133,611"
2016/12/26,"22,300","200","265,067","5,891,571,250","22,150","22,300","22,100","1,563,980","70,133,611"
2016/12/23,"22,100","-50","168,364","3,717,308,900","22,150","22,200","22,000","1,549,953","70,133,611"
2016/12/22,"22,150","50","194,811","4,310,573,350","22,250","22,250","22,000","1,553,459","70,133,611"
2016/12/21,"22,100","-150","208,609","4,623,754,650","22,250","22,300","22,100","1,549,953","70,133,611"
2016/12/20,"22,250","250","276,094","6,127,859,400","22,100","22,300","21,950","1,560,473","70,133,611"
2016/12/19,"22,000","200","178,669","3,915,453,700","21,850","22,000","21,850","1,542,939","70,133,611"
2016/12/16,"21,800","-100","171,577","3,747,074,750","21,850","21,950","21,750","1,528,913","70,133,611"
2016/12/15,"21,900","150","109,911","2,397,806,750","21,600","21,950","21,600","1,535,926","70,133,611"
2016/12/14,"21,750","-200","160,318","3,501,433,850","22,050","22,050","21,750","1,525,406","70,133,611"
2016/12/13,"21,950","150","233,264","5,080,060,800","21,800","21,950","21,650","1,539,433","70,133,611"
2016/12/12,"21,800","-150","120,857","2,633,168,650","21,950","22,000","21,700","1,528,913","70,133,611"
2016/12/09,"21,950","50","229,414","5,024,337,250","21,800","22,100","21,750","1,539,433","70,133,611"
2016/12/08,"21,900","250","184,564","4,021,286,150","21,750","21,900","21,650","1,535,926","70,133,611"
2016/12/07,"21,650","-200","186,265","4,030,032,250","21,900","21,900","21,550","1,518,393","70,133,611"
2016/12/06,"21,850","700","262,984","5,704,622,300","21,400","21,900","21,250","1,532,419","70,133,611"
2016/12/05,"21,150","100","142,750","3,031,978,950","21,000","21,400","20,950","1,483,326","70,133,611"
2016/12/02,"21,050","-400","226,978","4,805,038,100","21,450","21,550","21,000","1,476,313","70,133,611"
2016/12/01,"21,450","-300","178,124","3,837,973,500","21,650","21,700","21,400","1,504,366","70,133,611"
2016/11/30,"21,750","200","330,855","7,207,994,450","21,650","21,950","21,500","1,525,406","70,133,611"
2016/11/29,"21,550","300","246,649","5,295,891,550","21,200","21,700","21,150","1,511,379","70,133,611"
2016/11/28,"21,250","0","133,058","2,821,289,900","21,450","21,450","21,100","1,490,339","70,133,611"
2016/11/25,"21,250","450","189,869","4,029,875,500","20,850","21,250","20,750","1,490,339","70,133,611"
2016/11/24,"20,800","-50","177,844","3,695,666,600","20,800","21,000","20,600","1,458,779","70,133,611"
2016/11/23,"20,850","-50","113,111","2,359,648,150","20,900","20,950","20,800","1,462,286","70,133,611"
2016/11/22,"20,900","0","143,643","3,001,424,200","20,850","21,000","20,800","1,465,792","70,133,611"
2016/11/21,"20,900","-50","102,730","2,142,924,600","20,900","21,050","20,750","1,465,792","70,133,611"
2016/11/18,"20,950","-150","139,135","2,920,265,200","21,150","21,150","20,900","1,469,299","70,133,611"
