년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2016/12/29,"247,500","2,000","85,611","21,168,608,000","245,000","249,500","244,000","5,427,433","21,929,022"
2016/12/28,"245,500","-4,500","60,617","14,993,079,500","247,000","250,000","245,500","5,383,575","21,929,022"
2016/12/27,"250,000","0","84,794","21,115,949,000","251,000","252,000","246,000","5,482,256","21,929,022"
2016/12/26,"250,000","500","87,598","21,895,695,000","250,500","254,000","247,000","5,482,256","21,929,022"
2016/12/23,"249,500","-12,500","205,021","51,629,217,500","260,000","260,500","249,500","5,471,291","21,929,022"
2016/12/22,"262,000","4,500","109,252","28,842,796,500","262,000","267,500","260,000","5,745,404","21,929,022"
2016/12/21,"257,500","-500","122,204","31,514,191,000","256,000","263,000","253,000","5,646,723","21,929,022"
2016/12/20,"258,000","-7,500","110,972","29,007,429,500","265,500","268,000","257,500","5,657,688","21,929,022"
2016/12/19,"265,500","1,500","81,315","21,623,699,000","268,000","268,500","261,500","5,822,155","21,929,022"
2016/12/16,"264,000","0","140,013","37,232,355,000","265,000","269,000","262,500","5,789,262","21,929,022"
2016/12/15,"264,000","5,500","217,390","57,138,533,000","259,500","269,000","257,000","5,789,262","21,929,022"
2016/12/14,"258,500","9,000","248,282","64,549,255,500","256,500","265,000","252,500","5,668,652","21,929,022"
2016/12/13,"249,500","5,500","203,050","51,202,393,500","247,500","255,500","245,500","5,471,291","21,929,022"
2016/12/12,"244,000","2,000","250,199","61,001,570,000","249,000","253,500","237,500","5,350,681","21,929,022"
2016/12/09,"242,000","24,000","503,100","119,108,426,500","233,000","245,000","229,500","5,306,823","21,929,022"
2016/12/08,"218,000","-23,500","421,158","96,125,173,000","245,500","245,500","218,000","4,780,527","21,929,022"
2016/12/07,"241,500","1,000","60,499","14,581,641,000","239,500","244,000","237,500","5,295,859","21,929,022"
2016/12/06,"240,500","3,000","107,273","26,062,326,000","242,000","247,000","240,000","5,273,930","21,929,022"
2016/12/05,"237,500","-4,000","192,249","45,781,365,990","241,500","244,500","231,500","5,208,143","21,929,022"
2016/12/02,"241,500","-3,500","208,702","50,517,707,000","248,500","251,000","236,000","5,295,859","21,929,022"
2016/12/01,"245,000","-27,000","443,257","110,059,787,000","267,000","267,000","240,500","5,372,610","21,929,022"
2016/11/30,"272,000","3,500","162,654","44,087,126,500","268,500","273,000","267,000","5,964,694","21,929,022"
2016/11/29,"268,500","7,500","107,348","28,816,189,000","261,000","270,500","259,500","5,887,942","21,929,022"
2016/11/28,"261,000","-3,000","117,132","30,564,269,000","266,000","266,000","256,500","5,723,475","21,929,022"
2016/11/25,"264,000","12,500","145,749","38,448,365,000","252,500","269,000","251,500","5,789,262","21,929,022"
2016/11/24,"251,500","-8,500","96,765","24,659,119,000","260,000","262,000","251,000","5,515,149","21,929,022"
2016/11/23,"260,000","500","76,888","20,046,044,500","259,500","262,000","257,000","5,701,546","21,929,022"
2016/11/22,"259,500","5,000","81,479","20,939,957,500","254,000","259,500","251,000","5,690,581","21,929,022"
2016/11/21,"254,500","500","75,109","19,158,723,000","256,000","257,500","252,500","5,580,936","21,929,022"
2016/11/18,"254,000","-1,500","79,706","20,266,956,330","255,500","257,500","253,000","5,569,972","21,929,022"
2016/11/17,"255,500","2,000","104,788","26,843,711,500","253,000","259,000","250,500","5,602,865","21,929,022"
2016/11/16,"253,500","8,500","127,075","32,035,943,500","247,000","255,000","245,500","5,559,007","21,929,022"
2016/11/15,"245,000","-2,000","184,610","45,101,757,500","247,000","249,500","240,500","5,372,610","21,929,022"
2016/11/14,"247,000","-9,500","201,089","49,933,881,000","256,000","256,500","246,000","5,416,468","21,929,022"
2016/11/11,"256,500","-16,500","219,777","57,053,766,500","273,000","273,500","255,500","5,624,794","21,929,022"
2016/11/10,"273,000","6,000","158,661","43,048,778,500","272,000","277,500","262,500","5,986,623","21,929,022"
2016/11/09,"267,000","-5,500","103,576","27,718,544,000","273,000","276,000","261,000","5,855,049","21,929,022"
2016/11/08,"272,500","-1,000","48,435","13,198,948,500","275,000","276,500","270,500","5,975,658","21,929,022"
2016/11/07,"273,500","10,500","107,982","29,387,990,000","266,500","275,500","264,000","5,997,588","21,929,022"
