년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2019/12/30,"34,050","100","158,818","5,410,275,750","34,150","34,250","33,900","3,319,027","97,475,107"
2019/12/27,"33,950","250","234,060","7,931,388,050","33,700","34,100","33,550","3,309,280","97,475,107"
2019/12/26,"33,700","-150","222,058","7,504,356,150","33,650","34,000","33,650","3,284,911","97,475,107"
2019/12/24,"33,850","-100","234,253","7,941,989,950","34,000","34,100","33,750","3,299,532","97,475,107"
2019/12/23,"33,950","-400","288,434","9,820,715,450","34,400","34,400","33,950","3,309,280","97,475,107"
2019/12/20,"34,350","250","370,922","12,683,932,150","34,200","34,550","33,950","3,348,270","97,475,107"
2019/12/19,"34,100","50","203,509","6,931,698,250","33,900","34,150","33,900","3,323,901","97,475,107"
2019/12/18,"34,050","-300","317,987","10,877,176,700","34,250","34,650","34,050","3,319,027","97,475,107"
2019/12/17,"34,350","-400","417,920","14,299,976,900","34,700","34,700","33,800","3,348,270","97,475,107"
2019/12/16,"34,750","-200","315,254","10,978,628,000","35,100","35,350","34,550","3,387,260","97,475,107"
2019/12/13,"34,950","200","327,979","11,479,914,850","35,000","35,350","34,850","3,406,755","97,475,107"
2019/12/12,"34,750","50","443,533","15,408,147,250","34,800","34,900","34,500","3,387,260","97,475,107"
2019/12/11,"34,700","-350","244,368","8,500,039,550","35,050","35,100","34,700","3,382,386","97,475,107"
2019/12/10,"35,050","0","330,201","11,503,498,600","34,900","35,200","34,650","3,416,503","97,475,107"
2019/12/09,"35,050","-750","372,590","13,083,913,250","36,000","36,000","34,950","3,416,503","97,475,107"
2019/12/06,"35,800","0","206,958","7,408,199,200","35,500","36,300","35,500","3,489,609","97,475,107"
2019/12/05,"35,800","-100","275,984","9,917,049,600","35,800","36,300","35,600","3,489,609","97,475,107"
2019/12/04,"35,900","100","355,561","12,739,121,350","35,650","36,600","35,500","3,499,356","97,475,107"
2019/12/03,"35,800","-900","284,347","10,242,078,700","36,550","36,700","35,800","3,489,609","97,475,107"
2019/12/02,"36,700","-600","226,701","8,325,242,350","37,100","37,250","36,600","3,577,336","97,475,107"
2019/11/29,"37,300","-350","186,191","6,947,545,150","37,900","37,900","37,050","3,635,821","97,475,107"
2019/11/28,"37,650","-300","113,787","4,287,812,700","37,800","37,950","37,500","3,669,938","97,475,107"
2019/11/27,"37,950","-600","130,648","4,980,131,750","38,700","38,800","37,900","3,699,180","97,475,107"
2019/11/26,"38,550","350","360,086","13,848,706,950","38,300","38,600","38,000","3,757,665","97,475,107"
2019/11/25,"38,200","1,000","231,117","8,772,705,450","37,400","38,300","37,400","3,723,549","97,475,107"
2019/11/22,"37,200","-400","191,315","7,124,031,450","37,350","37,700","37,050","3,626,074","97,475,107"
2019/11/21,"37,600","-300","216,750","8,157,367,500","38,000","38,150","37,300","3,665,064","97,475,107"
2019/11/20,"37,900","300","216,936","8,185,306,550","37,400","37,950","37,400","3,694,307","97,475,107"
2019/11/19,"37,600","-650","244,891","9,230,310,050","38,000","38,200","37,550","3,665,064","97,475,107"
2019/11/18,"38,250","50","150,300","5,718,720,600","38,300","38,500","37,800","3,728,423","97,475,107"
2019/11/15,"38,200","300","220,234","8,391,319,650","37,700","38,400","37,400","3,723,549","97,475,107"
2019/11/14,"37,900","150","211,984","8,011,959,850","37,550","37,900","37,500","3,694,307","97,475,107"
2019/11/13,"37,750","-350","185,107","7,009,362,350","37,850","38,400","37,600","3,679,685","97,475,107"
2019/11/12,"38,100","0","175,168","6,645,074,500","38,050","38,350","37,650","3,713,802","97,475,107"
2019/11/11,"38,100","-600","193,979","7,383,431,700","38,700","38,750","37,750","3,713,802","97,475,107"
2019/11/08,"38,700","-250","224,427","8,675,060,750","39,050","39,100","38,450","3,772,287","97,475,107"
2019/11/07,"38,950","600","374,958","14,536,326,250","38,400","39,100","38,150","3,796,655","97,475,107"
2019/11/06,"38,350","-150","178,921","6,864,931,550","38,700","38,800","38,150","3,738,170","97,475,107"
2019/11/05,"38,500","-150","224,932","8,666,280,400","38,600","38,800","38,250","3,752,792","97,475,107"
2019/11/04,"38,650","200","323,007","12,451,485,550","38,250","38,750","38,250","3,767,413","97,475,107"
2019/11/01,"38,450","450","296,268","11,324,522,250","37,950","38,500","37,700","3,747,918","97,475,107"
2019/10/31,"38,000","1,050","397,736","15,001,791,550","37,150","38,050","37,000","3,704,054","97,475,107"
2019/10/30,"36,950","-50","337,874","12,497,849,900","37,100","37,500","36,750","3,601,705","97,475,107"
2019/10/29,"37,000","-600","512,040","19,109,262,800","37,500","38,200","36,800","3,606,579","97,475,107"
2019/10/28,"37,600","300","185,793","6,996,140,750","37,700","37,850","37,450","3,665,064","97,475,107"
2019/10/25,"37,300","400","256,825","9,503,203,000","36,600","37,300","36,600","3,635,821","97,475,107"
2019/10/24,"36,900","-350","248,713","9,154,853,000","37,150","37,200","36,550","3,596,831","97,475,107"
2019/10/23,"37,250","-1,100","294,642","11,035,786,250","38,150","38,150","37,200","3,630,948","97,475,107"
2019/10/22,"38,350","800","255,293","9,714,919,950","37,550","38,350","37,450","3,738,170","97,475,107"
2019/10/21,"37,550","-300","293,320","11,016,562,850","37,900","38,250","37,400","3,660,190","97,475,107"
2019/10/18,"37,850","-950","251,466","9,645,732,850","38,950","39,100","37,800","3,689,433","97,475,107"
2019/10/17,"38,800","-50","209,853","8,102,658,400","38,700","38,950","38,400","3,782,034","97,475,107"
2019/10/16,"38,850","-250","275,720","10,728,619,800","39,200","39,500","38,700","3,786,908","97,475,107"
2019/10/15,"39,100","700","333,694","13,016,790,650","38,700","39,150","38,600","3,811,277","97,475,107"
2019/10/14,"38,400","250","181,518","6,956,632,250","38,300","38,500","38,050","3,743,044","97,475,107"
2019/10/11,"38,150","150","179,965","6,886,290,800","38,350","38,500","38,050","3,718,675","97,475,107"
2019/10/10,"38,000","-800","413,391","15,813,123,050","38,350","39,500","38,000","3,704,054","97,475,107"
2019/10/08,"38,800","150","252,597","9,776,416,150","38,700","39,000","38,400","3,782,034","97,475,107"
2019/10/07,"38,650","600","248,168","9,532,295,100","38,150","38,750","38,000","3,767,413","97,475,107"
2019/10/04,"38,050","-500","291,889","11,146,360,700","38,200","38,650","37,900","3,708,928","97,475,107"
2019/10/02,"38,550","-300","272,412","10,562,266,300","38,550","39,150","38,550","3,757,665","97,475,107"
2019/10/01,"38,850","-250","248,689","9,684,946,550","39,100","39,400","38,600","3,786,908","97,475,107"
2019/09/30,"39,100","700","291,287","11,294,644,200","38,450","39,200","38,200","3,811,277","97,475,107"
2019/09/27,"38,400","-450","351,249","13,583,100,900","39,150","39,450","38,300","3,743,044","97,475,107"
2019/09/26,"38,850","150","349,532","13,649,093,950","38,800","39,500","38,600","3,786,908","97,475,107"
2019/09/25,"38,700","-300","706,599","27,349,226,800","38,950","39,350","38,100","3,772,287","97,475,107"
2019/09/24,"39,000","-2,000","1,143,727","44,913,907,300","40,850","40,900","38,850","3,801,529","97,475,107"
2019/09/23,"41,000","-150","181,952","7,493,474,350","41,150","41,500","41,000","3,996,479","97,475,107"
2019/09/20,"41,150","0","329,761","13,529,733,200","41,050","41,250","40,700","4,011,101","97,475,107"
2019/09/19,"41,150","-100","276,721","11,357,063,750","41,300","41,450","40,750","4,011,101","97,475,107"
2019/09/18,"41,250","700","400,503","16,434,958,500","40,400","41,400","40,250","4,020,848","97,475,107"
2019/09/17,"40,550","-400","555,273","22,425,295,300","40,750","40,800","40,000","3,952,616","97,475,107"
2019/09/16,"40,950","-250","448,016","18,303,085,400","40,850","41,350","40,450","3,991,606","97,475,107"
2019/09/11,"41,200","-450","681,005","27,874,007,100","41,500","41,800","40,500","4,015,974","97,475,107"
2019/09/10,"41,650","-50","332,747","13,859,858,600","41,700","41,900","41,450","4,059,838","97,475,107"
2019/09/09,"41,700","100","298,825","12,438,352,500","41,800","41,950","41,200","4,064,712","97,475,107"
2019/09/06,"41,600","550","358,456","14,881,589,350","41,050","41,800","41,050","4,054,964","97,475,107"
2019/09/05,"41,050","-700","752,769","31,050,136,200","42,000","42,100","40,850","4,001,353","97,475,107"
2019/09/04,"41,750","1,850","994,768","40,960,276,950","40,000","41,750","39,950","4,069,586","97,475,107"
2019/09/03,"39,900","500","434,982","17,378,350,850","39,450","40,200","39,400","3,889,257","97,475,107"
2019/09/02,"39,400","100","196,906","7,723,390,050","39,200","39,450","38,800","3,840,519","97,475,107"
2019/08/30,"39,300","100","313,050","12,294,181,100","39,450","39,450","39,100","3,830,772","97,475,107"
2019/08/29,"39,200","0","295,146","11,562,405,900","39,300","39,450","39,000","3,821,024","97,475,107"
2019/08/28,"39,200","300","352,102","13,765,253,250","39,050","39,350","38,800","3,821,024","97,475,107"
2019/08/27,"38,900","0","547,024","21,333,503,750","39,200","39,500","38,650","3,791,782","97,475,107"
2019/08/26,"38,900","0","415,464","16,131,591,500","38,250","39,100","38,250","3,791,782","97,475,107"
2019/08/23,"38,900","-50","365,817","14,251,124,950","39,200","39,250","38,700","3,791,782","97,475,107"
2019/08/22,"38,950","-100","432,557","16,796,691,350","39,000","39,200","38,600","3,796,655","97,475,107"
2019/08/21,"39,050","650","610,085","23,826,839,550","38,500","39,350","38,400","3,806,403","97,475,107"
2019/08/20,"38,400","0","489,821","18,913,056,000","38,350","39,050","38,250","3,743,044","97,475,107"
2019/08/19,"38,400","1,100","517,293","19,798,121,250","37,550","38,500","37,500","3,743,044","97,475,107"
2019/08/16,"37,300","-250","361,475","13,515,633,750","37,000","37,950","36,950","3,635,821","97,475,107"
2019/08/14,"37,550","-750","891,011","33,424,888,250","38,500","38,500","36,850","3,660,190","97,475,107"
2019/08/13,"38,300","850","730,223","27,829,407,300","37,050","38,550","37,050","3,733,297","97,475,107"
2019/08/12,"37,450","250","331,206","12,394,965,350","37,050","37,700","36,950","3,650,443","97,475,107"
2019/08/09,"37,200","100","407,028","15,174,069,250","37,400","37,700","36,900","3,626,074","97,475,107"
2019/08/08,"37,100","1,600","826,625","30,409,094,750","35,650","37,350","35,650","3,616,326","97,475,107"
2019/08/07,"35,500","-250","569,689","20,384,070,400","36,050","36,450","35,300","3,460,366","97,475,107"
