년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2019/12/30,"120,500","0","467,794","56,479,010,000","120,500","121,500","120,000","25,747,017","213,668,187"
2019/12/27,"120,500","-2,000","422,565","50,926,938,000","121,000","121,000","120,000","25,747,017","213,668,187"
2019/12/26,"122,500","500","552,469","67,500,566,000","122,500","123,000","121,500","26,174,353","213,668,187"
2019/12/24,"122,000","-500","600,726","73,396,886,000","123,000","123,000","121,500","26,067,519","213,668,187"
2019/12/23,"122,500","-1,500","1,462,906","181,157,947,000","124,000","125,000","122,000","26,174,353","213,668,187"
2019/12/20,"124,000","500","1,001,899","123,690,538,000","124,000","124,000","122,500","26,494,855","213,668,187"
2019/12/19,"123,500","500","905,299","111,094,184,000","122,500","123,500","122,000","26,388,021","213,668,187"
2019/12/18,"123,000","1,000","1,135,407","139,056,993,500","122,000","123,500","120,500","26,281,187","213,668,187"
2019/12/17,"122,000","3,000","1,904,603","231,229,842,962","119,500","123,000","119,000","26,067,519","213,668,187"
2019/12/16,"119,000","-2,000","1,015,046","121,320,650,000","120,500","121,000","119,000","25,426,514","213,668,187"
2019/12/13,"121,000","1,000","1,058,172","127,702,944,000","121,500","122,500","119,500","25,853,851","213,668,187"
2019/12/12,"120,000","1,000","5,201,616","623,637,458,000","119,500","120,500","119,000","25,640,182","213,668,187"
2019/12/11,"119,000","-1,000","1,015,977","121,699,714,000","120,500","120,500","119,000","25,426,514","213,668,187"
2019/12/10,"120,000","500","784,383","94,084,351,000","119,500","120,500","119,000","25,640,182","213,668,187"
2019/12/09,"119,500","1,000","902,113","107,991,071,000","119,500","120,500","119,000","25,533,348","213,668,187"
2019/12/06,"118,500","500","1,504,634","178,095,897,000","118,500","119,500","118,000","25,319,680","213,668,187"
2019/12/05,"118,000","-4,000","1,560,647","186,511,952,000","121,500","122,500","117,500","25,212,846","213,668,187"
2019/12/04,"122,000","500","1,498,918","182,983,949,500","120,000","124,000","120,000","26,067,519","213,668,187"
2019/12/03,"121,500","0","849,994","102,397,687,000","120,000","121,500","119,000","25,960,685","213,668,187"
2019/12/02,"121,500","500","862,135","103,482,157,500","121,000","121,500","118,500","25,960,685","213,668,187"
2019/11/29,"121,000","-3,000","1,016,506","123,747,324,500","123,500","124,500","120,000","25,853,851","213,668,187"
2019/11/28,"124,000","500","742,295","92,102,055,500","123,500","125,000","123,000","26,494,855","213,668,187"
2019/11/27,"123,500","1,000","697,261","86,163,540,000","123,000","124,000","123,000","26,388,021","213,668,187"
