년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2018/12/28,"466,500","-17,500","122,528","57,309,361,000","475,000","476,000","464,000","10,234,554","21,939,022"
2018/12/27,"484,000","10,500","87,402","42,037,758,000","485,000","487,000","471,500","10,618,487","21,939,022"
2018/12/26,"473,500","-3,000","102,465","48,382,427,500","472,500","482,500","468,500","10,388,127","21,939,022"
2018/12/24,"476,500","-3,500","76,016","36,533,478,000","480,500","487,000","474,000","10,453,944","21,939,022"
2018/12/21,"480,000","12,500","227,454","107,449,735,000","468,500","483,500","460,000","10,530,731","21,939,022"
2018/12/20,"467,500","-15,000","121,353","56,932,210,500","482,500","482,500","466,000","10,256,493","21,939,022"
2018/12/19,"482,500","5,500","58,809","28,293,484,000","481,000","485,000","476,000","10,585,578","21,939,022"
2018/12/18,"477,000","-3,000","87,914","41,937,901,500","478,500","485,000","473,000","10,464,913","21,939,022"
2018/12/17,"480,000","-20,000","99,691","48,326,894,500","500,000","503,000","479,500","10,530,731","21,939,022"
2018/12/14,"500,000","-9,000","90,733","45,174,987,486","507,000","509,000","491,000","10,969,511","21,939,022"
2018/12/13,"509,000","6,000","223,965","113,880,795,500","510,000","510,000","503,000","11,166,962","21,939,022"
2018/12/12,"503,000","5,500","70,653","35,350,305,000","497,500","504,000","494,000","11,035,328","21,939,022"
2018/12/11,"497,500","0","124,685","62,062,237,250","498,500","503,000","491,500","10,914,663","21,939,022"
2018/12/10,"497,500","9,000","154,162","76,168,564,750","486,000","499,000","482,000","10,914,663","21,939,022"
2018/12/07,"488,500","2,000","128,138","62,665,949,088","489,000","496,500","482,000","10,717,212","21,939,022"
2018/12/06,"486,500","-11,500","262,296","127,519,227,750","485,500","493,000","472,000","10,673,334","21,939,022"
2018/12/05,"498,000","5,500","85,288","42,425,554,750","494,000","502,000","491,500","10,925,633","21,939,022"
2018/12/04,"492,500","-2,000","109,621","53,802,302,500","496,000","503,000","484,500","10,804,968","21,939,022"
2018/12/03,"494,500","-17,500","150,403","74,892,916,345","509,000","517,000","493,500","10,848,846","21,939,022"
2018/11/30,"512,000","4,000","189,538","96,555,225,000","508,000","512,000","504,000","11,232,779","21,939,022"
2018/11/29,"508,000","3,000","270,370","135,929,763,000","501,000","508,000","496,500","11,145,023","21,939,022"
2018/11/28,"505,000","20,000","204,294","102,464,170,000","487,500","509,000","485,500","11,079,206","21,939,022"
2018/11/27,"485,000","-8,000","117,092","56,623,501,500","490,500","492,000","478,500","10,640,426","21,939,022"
2018/11/26,"493,000","19,000","137,824","67,208,826,000","478,000","493,000","478,000","10,815,938","21,939,022"
2018/11/23,"474,000","-5,000","95,835","45,465,801,500","470,000","478,500","470,000","10,399,096","21,939,022"
2018/11/22,"479,000","3,500","78,653","37,523,957,000","472,000","482,500","470,500","10,508,792","21,939,022"
2018/11/21,"475,500","-500","111,749","53,049,506,000","473,000","478,500","467,000","10,432,005","21,939,022"
2018/11/20,"476,000","8,500","74,960","35,456,666,500","467,500","476,500","464,000","10,442,974","21,939,022"
2018/11/19,"467,500","1,500","70,406","32,728,703,500","460,500","469,000","460,500","10,256,493","21,939,022"
