년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2019/12/30,"11,600","-50","582,960","6,780,922,750","11,650","11,700","11,600","4,048,914","349,044,336"
2019/12/27,"11,650","-250","1,344,075","15,677,363,650","11,650","11,700","11,600","4,066,367","349,044,336"
2019/12/26,"11,900","0","1,540,087","18,301,308,400","11,850","11,900","11,850","4,153,628","349,044,336"
2019/12/24,"11,900","50","676,311","8,022,629,050","11,850","11,900","11,800","4,153,628","349,044,336"
2019/12/23,"11,850","150","869,199","10,263,373,650","11,700","11,850","11,700","4,136,175","349,044,336"
2019/12/20,"11,700","0","770,736","9,053,938,650","11,700","11,800","11,650","4,083,819","349,044,336"
2019/12/19,"11,700","-150","1,469,718","17,276,802,200","11,850","11,850","11,650","4,083,819","349,044,336"
2019/12/18,"11,850","-100","984,677","11,704,731,050","11,950","11,950","11,850","4,136,175","349,044,336"
2019/12/17,"11,950","-100","796,995","9,561,813,550","12,050","12,050","11,950","4,171,080","349,044,336"
2019/12/16,"12,050","0","517,954","6,243,246,450","12,100","12,100","12,000","4,205,984","349,044,336"
2019/12/13,"12,050","-50","293,397","3,541,199,350","12,100","12,150","12,050","4,205,984","349,044,336"
2019/12/12,"12,100","50","1,311,570","15,842,254,350","12,050","12,100","12,000","4,223,436","349,044,336"
2019/12/11,"12,050","50","540,733","6,507,115,450","12,000","12,100","12,000","4,205,984","349,044,336"
2019/12/10,"12,000","-50","752,376","9,042,146,850","12,050","12,050","12,000","4,188,532","349,044,336"
2019/12/09,"12,050","50","602,269","7,221,320,000","12,000","12,050","11,950","4,205,984","349,044,336"
2019/12/06,"12,000","0","567,228","6,795,970,650","12,000","12,000","11,950","4,188,532","349,044,336"
2019/12/05,"12,000","50","1,015,842","12,169,747,550","11,950","12,000","11,900","4,188,532","349,044,336"
2019/12/04,"11,950","50","949,898","11,344,463,450","11,900","11,950","11,900","4,171,080","349,044,336"
2019/12/03,"11,900","-50","983,616","11,743,568,200","11,900","11,950","11,900","4,153,628","349,044,336"
2019/12/02,"11,950","0","569,697","6,789,751,700","11,950","11,950","11,900","4,171,080","349,044,336"
2019/11/29,"11,950","0","328,364","3,916,353,400","11,900","11,950","11,900","4,171,080","349,044,336"
2019/11/28,"11,950","100","970,550","11,572,765,600","11,900","11,950","11,850","4,171,080","349,044,336"
2019/11/27,"11,850","50","343,771","4,066,748,650","11,850","11,850","11,800","4,136,175","349,044,336"
2019/11/26,"11,800","-50","253,306","2,997,687,200","11,900","11,900","11,800","4,118,723","349,044,336"
2019/11/25,"11,850","50","480,712","5,687,689,100","11,800","11,900","11,750","4,136,175","349,044,336"
2019/11/22,"11,800","0","775,315","9,139,427,100","11,750","11,800","11,750","4,118,723","349,044,336"
2019/11/21,"11,800","50","246,614","2,905,982,450","11,750","11,800","11,750","4,118,723","349,044,336"
2019/11/20,"11,750","-50","504,530","5,947,720,600","11,800","11,850","11,750","4,101,271","349,044,336"
2019/11/19,"11,800","100","391,734","4,606,203,950","11,700","11,800","11,700","4,118,723","349,044,336"
2019/11/18,"11,700","0","710,180","8,318,052,600","11,700","11,800","11,700","4,083,819","349,044,336"
2019/11/15,"11,700","-50","592,802","6,951,229,050","11,700","11,750","11,700","4,083,819","349,044,336"
2019/11/14,"11,750","-100","920,377","10,849,435,900","11,850","11,900","11,700","4,101,271","349,044,336"
2019/11/13,"11,850","0","658,488","7,799,706,500","11,850","11,900","11,800","4,136,175","349,044,336"
2019/11/12,"11,850","0","552,487","6,542,084,750","11,850","11,900","11,800","4,136,175","349,044,336"
2019/11/11,"11,850","-50","268,274","3,190,345,250","11,850","11,900","11,850","4,136,175","349,044,336"
