년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2018/12/28,"33,700","650","652,573","21,956,092,050","33,200","33,900","33,150","13,660,745","405,363,347"
2018/12/27,"33,050","-350","731,053","24,150,850,600","32,850","33,500","32,350","13,397,259","405,363,347"
2018/12/26,"33,400","-100","1,153,454","38,225,326,550","33,100","33,800","32,650","13,539,136","405,363,347"
2018/12/24,"33,500","-350","727,995","24,510,550,900","33,850","34,000","33,200","13,579,672","405,363,347"
2018/12/21,"33,850","50","918,578","31,068,449,700","33,950","34,000","33,450","13,721,549","405,363,347"
2018/12/20,"33,800","0","780,680","26,332,764,750","33,400","34,200","32,950","13,701,281","405,363,347"
2018/12/19,"33,800","100","755,284","25,587,496,250","33,750","34,100","33,550","13,701,281","405,363,347"
2018/12/18,"33,700","600","928,951","31,138,422,200","33,450","33,750","32,350","13,660,745","405,363,347"
2018/12/17,"33,100","600","876,455","28,761,123,350","32,550","33,300","31,900","13,417,527","405,363,347"
2018/12/14,"32,500","-950","1,019,205","33,404,645,550","33,450","33,650","32,450","13,174,309","405,363,347"
2018/12/13,"33,450","1,100","1,756,038","58,193,200,300","32,400","33,450","32,050","13,559,404","405,363,347"
2018/12/12,"32,350","950","1,680,688","54,338,225,150","31,500","32,900","31,450","13,113,504","405,363,347"
2018/12/11,"31,400","400","596,697","18,576,742,250","30,700","31,450","30,450","12,728,409","405,363,347"
2018/12/10,"31,000","50","488,820","15,007,221,250","30,200","31,000","30,150","12,566,264","405,363,347"
2018/12/07,"30,950","0","657,527","20,246,825,250","31,000","31,100","30,350","12,545,996","405,363,347"
2018/12/06,"30,950","350","852,936","26,298,244,600","30,800","31,050","30,500","12,545,996","405,363,347"
2018/12/05,"30,600","150","408,467","12,414,011,100","30,200","30,650","30,000","12,404,118","405,363,347"
2018/12/04,"30,450","50","724,594","21,942,485,199","30,350","30,750","29,600","12,343,314","405,363,347"
2018/12/03,"30,400","-100","539,413","16,434,885,850","30,900","31,000","30,200","12,323,046","405,363,347"
2018/11/30,"30,500","1,050","1,443,231","43,897,623,700","29,750","30,750","29,750","12,363,582","405,363,347"
2018/11/29,"29,450","-400","827,440","24,550,170,850","29,900","30,150","29,200","11,937,951","405,363,347"
2018/11/28,"29,850","400","785,499","23,237,006,700","29,450","29,850","29,050","12,100,096","405,363,347"
2018/11/27,"29,450","750","814,625","23,895,682,350","28,700","29,650","28,550","11,937,951","405,363,347"
2018/11/26,"28,700","950","881,362","25,131,662,860","27,900","28,800","27,800","11,633,928","405,363,347"
2018/11/23,"27,750","250","483,649","13,360,213,150","27,500","27,750","27,300","11,248,833","405,363,347"
2018/11/22,"27,500","-1,450","1,219,813","33,660,384,100","28,850","28,900","27,100","11,147,492","405,363,347"
2018/11/21,"28,950","650","801,321","22,936,860,200","28,050","29,050","27,750","11,735,269","405,363,347"
2018/11/20,"28,300","-1,400","1,109,399","31,584,746,900","29,850","29,900","28,050","11,471,783","405,363,347"
2018/11/19,"29,700","200","599,776","17,855,775,800","29,050","30,050","29,050","12,039,291","405,363,347"
2018/11/16,"29,500","-450","692,812","20,464,253,300","29,850","29,850","29,300","11,958,219","405,363,347"
2018/11/15,"29,950","1,000","1,061,670","31,075,341,850","28,900","29,950","28,550","12,140,632","405,363,347"
2018/11/14,"28,950","650","685,812","19,695,461,400","28,200","28,950","28,200","11,735,269","405,363,347"
2018/11/13,"28,300","50","717,446","20,123,252,650","28,200","28,300","27,700","11,471,783","405,363,347"
2018/11/12,"28,250","-600","624,865","17,717,891,150","28,900","29,150","28,100","11,451,515","405,363,347"
2018/11/09,"28,850","350","653,655","18,880,756,000","28,450","29,400","28,450","11,694,733","405,363,347"
2018/11/08,"28,500","-50","876,378","25,273,631,350","29,000","29,250","28,500","11,552,855","405,363,347"
2018/11/07,"28,550","-400","854,207","24,427,866,850","28,850","28,900","28,350","11,573,124","405,363,347"
2018/11/06,"28,950","650","731,872","21,042,922,500","28,400","29,150","27,950","11,735,269","405,363,347"
2018/11/05,"28,300","-1,250","1,176,599","33,271,313,800","29,100","29,300","27,900","11,471,783","405,363,347"
2018/11/02,"29,550","850","1,172,517","34,516,851,300","28,950","29,600","28,800","11,978,487","405,363,347"
2018/11/01,"28,700","300","880,304","25,187,198,000","28,300","28,900","28,000","11,633,928","405,363,347"
2018/10/31,"28,400","500","1,307,731","36,557,400,200","27,550","28,400","27,100","11,512,319","405,363,347"
2018/10/30,"27,900","-100","930,916","26,314,839,200","28,000","28,650","27,900","11,309,637","405,363,347"
2018/10/29,"28,000","150","1,625,566","46,017,071,082","28,100","28,650","27,900","11,350,174","405,363,347"
2018/10/26,"27,850","850","2,398,627","66,744,024,150","27,100","28,250","26,950","11,289,369","405,363,347"
2018/10/25,"27,000","-1,700","2,557,751","69,631,144,600","28,250","28,500","26,200","10,944,810","405,363,347"
2018/10/24,"28,700","350","1,308,484","37,563,426,200","28,650","28,900","28,400","11,633,928","405,363,347"
2018/10/23,"28,350","-1,100","1,294,400","36,891,626,850","29,250","29,400","28,150","11,492,051","405,363,347"
2018/10/22,"29,450","50","776,169","22,740,616,600","29,400","29,650","29,050","11,937,951","405,363,347"
2018/10/19,"29,400","-300","1,299,726","38,379,137,150","29,500","30,000","29,150","11,917,682","405,363,347"
2018/10/18,"29,700","-1,100","2,081,735","61,931,688,600","30,700","30,850","29,400","12,039,291","405,363,347"
2018/10/17,"30,800","-500","972,510","30,167,390,700","31,600","31,600","30,750","12,485,191","405,363,347"
2018/10/16,"31,300","200","936,512","29,146,317,700","31,000","31,450","30,700","12,687,873","405,363,347"
2018/10/15,"31,100","-2,150","2,038,170","63,615,517,550","32,700","32,700","30,700","12,606,800","405,363,347"
2018/10/12,"33,250","150","1,123,867","37,142,847,500","33,100","33,600","32,600","13,478,331","405,363,347"
2018/10/11,"33,100","-750","1,268,379","42,123,663,400","33,400","34,100","32,700","13,417,527","405,363,347"
2018/10/10,"33,850","-50","1,219,475","41,495,490,400","34,000","34,600","33,450","13,721,549","405,363,347"
2018/10/08,"33,900","-300","692,152","23,593,373,650","34,150","34,700","33,750","13,741,817","405,363,347"
2018/10/05,"34,200","500","934,563","31,872,153,750","33,750","34,450","33,400","13,863,426","405,363,347"
2018/10/04,"33,700","-1,050","1,232,835","41,855,205,050","35,200","35,200","33,650","13,660,745","405,363,347"
2018/10/02,"34,750","400","884,414","30,709,908,150","34,500","34,950","34,400","14,086,376","405,363,347"
2018/10/01,"34,350","-750","809,354","27,846,667,950","35,150","35,200","34,100","13,924,231","405,363,347"
2018/09/28,"35,100","-150","1,119,501","39,264,288,350","35,250","35,450","34,750","14,228,253","405,363,347"
2018/09/27,"35,250","700","1,534,142","53,718,894,650","35,600","35,600","34,500","14,289,058","405,363,347"
2018/09/21,"34,550","-300","920,394","31,885,697,450","35,350","35,350","34,300","14,005,304","405,363,347"
2018/09/20,"34,850","300","1,453,514","51,075,928,700","34,750","35,500","34,600","14,126,913","405,363,347"
2018/09/19,"34,550","50","953,915","32,919,019,700","34,700","34,700","34,350","14,005,304","405,363,347"
2018/09/18,"34,500","450","1,220,023","41,946,903,626","34,000","34,550","33,850","13,985,035","405,363,347"
2018/09/17,"34,050","0","530,408","18,069,362,850","34,050","34,350","33,950","13,802,622","405,363,347"
2018/09/14,"34,050","-100","755,918","25,674,934,400","34,350","34,350","33,700","13,802,622","405,363,347"
2018/09/13,"34,150","-250","968,863","33,132,487,650","34,500","34,600","34,050","13,843,158","405,363,347"
2018/09/12,"34,400","350","798,499","27,418,981,350","34,300","34,500","34,100","13,944,499","405,363,347"
2018/09/11,"34,050","50","1,005,202","34,043,580,333","33,850","34,100","33,550","13,802,622","405,363,347"
2018/09/10,"34,000","-250","1,567,256","53,829,528,200","34,300","34,800","33,800","13,782,354","405,363,347"
2018/09/07,"34,250","600","1,932,977","66,551,778,864","34,000","34,850","33,900","13,883,695","405,363,347"
2018/09/06,"33,650","1,450","2,459,792","82,845,974,150","32,450","34,300","32,450","13,640,477","405,363,347"
2018/09/05,"32,200","600","1,230,558","39,727,599,850","31,550","32,750","31,500","13,052,700","405,363,347"
2018/09/04,"31,600","-200","626,091","19,750,768,950","31,500","31,850","31,350","12,809,482","405,363,347"
2018/09/03,"31,800","-250","496,108","15,779,091,200","31,900","32,100","31,600","12,890,554","405,363,347"
2018/08/31,"32,050","-100","593,611","18,950,498,350","32,200","32,250","31,700","12,991,895","405,363,347"
2018/08/30,"32,150","300","585,921","18,779,119,250","31,800","32,200","31,700","13,032,432","405,363,347"
2018/08/29,"31,850","-150","441,626","14,042,638,150","32,100","32,150","31,650","12,910,823","405,363,347"
2018/08/28,"32,000","500","949,561","30,512,793,550","32,000","32,600","31,750","12,971,627","405,363,347"
2018/08/27,"31,500","250","459,652","14,458,614,200","31,300","31,650","31,250","12,768,945","405,363,347"
2018/08/24,"31,250","-400","661,605","20,663,705,550","31,450","31,650","31,100","12,667,605","405,363,347"
2018/08/23,"31,650","-400","723,171","22,873,457,500","31,900","32,100","31,400","12,829,750","405,363,347"
2018/08/22,"32,050","-200","673,645","21,581,596,400","32,000","32,200","31,850","12,991,895","405,363,347"
2018/08/21,"32,250","-50","866,035","27,954,305,550","32,300","32,550","32,000","13,072,968","405,363,347"
2018/08/20,"32,300","200","538,833","17,386,920,350","32,450","32,500","31,950","13,093,236","405,363,347"
2018/08/17,"32,100","-300","411,850","13,212,588,000","32,100","32,250","31,900","13,012,163","405,363,347"
2018/08/16,"32,400","900","907,383","29,212,177,400","31,800","32,400","31,600","13,133,772","405,363,347"
2018/08/14,"31,500","-800","751,339","23,839,907,550","32,400","32,450","31,500","12,768,945","405,363,347"
2018/08/13,"32,300","50","647,050","20,855,982,900","32,250","32,550","31,850","13,093,236","405,363,347"
2018/08/10,"32,250","200","495,175","15,989,976,950","32,000","32,500","31,800","13,072,968","405,363,347"
2018/08/09,"32,050","-100","823,101","26,177,109,900","32,050","32,050","31,350","12,991,895","405,363,347"
2018/08/08,"32,150","300","486,438","15,630,696,200","31,700","32,250","31,700","13,032,432","405,363,347"
