년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2019/12/30,"236,000","3,000","193,665","45,585,380,500","233,500","236,000","233,000","16,228,429","68,764,530"
2019/12/27,"233,000","10,500","411,543","94,834,500,500","225,500","233,500","225,500","16,022,135","68,764,530"
2019/12/26,"222,500","-2,500","256,886","57,456,085,500","226,000","226,000","222,500","15,300,108","68,764,530"
2019/12/24,"225,000","-3,000","217,855","49,073,277,500","227,500","229,000","224,000","15,472,019","68,764,530"
2019/12/23,"228,000","-500","119,352","27,223,368,000","229,500","229,500","227,000","15,678,313","68,764,530"
2019/12/20,"228,500","0","173,383","39,631,726,500","230,000","230,500","227,500","15,712,695","68,764,530"
2019/12/19,"228,500","1,500","157,147","35,802,840,000","227,000","229,000","226,500","15,712,695","68,764,530"
2019/12/18,"227,000","-7,500","317,750","72,495,507,500","233,500","233,500","227,000","15,609,548","68,764,530"
2019/12/17,"234,500","1,000","228,257","53,491,102,250","233,000","235,500","232,500","16,125,282","68,764,530"
2019/12/16,"233,500","4,000","235,802","54,892,339,000","230,000","234,000","229,000","16,056,518","68,764,530"
2019/12/13,"229,500","1,000","233,044","53,518,576,000","230,500","232,000","228,500","15,781,460","68,764,530"
2019/12/12,"228,500","1,000","269,567","61,515,617,000","229,000","229,000","226,500","15,712,695","68,764,530"
2019/12/11,"227,500","1,000","174,129","39,596,653,500","227,500","229,000","225,000","15,643,931","68,764,530"
2019/12/10,"226,500","3,500","135,029","30,326,523,500","224,500","226,500","223,000","15,575,166","68,764,530"
2019/12/09,"223,000","-2,500","196,749","43,904,460,000","223,500","225,500","221,500","15,334,490","68,764,530"
2019/12/06,"225,500","3,500","174,993","39,205,952,000","222,000","225,500","221,000","15,506,402","68,764,530"
2019/12/05,"222,000","-2,000","291,590","64,872,483,000","225,000","226,500","220,000","15,265,726","68,764,530"
2019/12/04,"224,000","-13,000","555,044","125,137,787,500","234,500","235,000","221,500","15,403,255","68,764,530"
2019/12/03,"237,000","3,000","138,668","32,572,544,500","232,000","238,000","231,000","16,297,194","68,764,530"
2019/12/02,"234,000","3,000","158,683","37,049,540,000","233,000","235,500","231,500","16,090,900","68,764,530"
2019/11/29,"231,000","-2,000","162,457","37,694,379,500","234,000","234,500","231,000","15,884,606","68,764,530"
2019/11/28,"233,000","-3,000","189,958","44,403,347,500","233,000","236,000","232,500","16,022,135","68,764,530"
2019/11/27,"236,000","-3,000","131,269","31,084,990,705","239,000","239,500","235,000","16,228,429","68,764,530"
2019/11/26,"239,000","1,000","292,585","69,880,239,000","238,000","240,000","237,000","16,434,723","68,764,530"
2019/11/25,"238,000","2,500","207,569","49,283,826,500","235,500","240,000","235,500","16,365,958","68,764,530"
2019/11/22,"235,500","1,000","217,819","51,452,839,000","238,000","241,000","233,500","16,194,047","68,764,530"
2019/11/21,"234,500","-1,500","225,002","52,501,338,500","237,000","237,000","230,500","16,125,282","68,764,530"
2019/11/20,"236,000","-6,500","153,421","36,639,786,500","240,500","243,000","235,500","16,228,429","68,764,530"
2019/11/19,"242,500","2,000","221,191","53,496,246,000","242,000","243,000","239,500","16,675,399","68,764,530"
2019/11/18,"240,500","2,500","203,864","49,119,835,500","240,000","242,000","239,000","16,537,869","68,764,530"
2019/11/15,"238,000","1,500","178,993","42,646,780,000","238,500","239,000","236,500","16,365,958","68,764,530"
2019/11/14,"236,500","2,000","191,319","45,109,318,500","235,000","236,500","234,000","16,262,811","68,764,530"
2019/11/13,"234,500","1,500","149,553","35,047,936,028","234,000","235,500","233,000","16,125,282","68,764,530"
2019/11/12,"233,000","-1,000","110,041","25,570,897,500","233,000","235,000","231,000","16,022,135","68,764,530"
2019/11/11,"234,000","-3,500","132,289","31,126,100,500","237,500","238,500","234,000","16,090,900","68,764,530"
2019/11/08,"237,500","5,500","248,238","58,665,742,500","234,500","237,500","233,500","16,331,576","68,764,530"
2019/11/07,"232,000","0","167,175","38,594,780,500","230,000","233,000","228,500","15,953,371","68,764,530"
2019/11/06,"232,000","-3,000","141,849","33,141,486,000","236,500","236,500","232,000","15,953,371","68,764,530"
2019/11/05,"235,000","2,000","189,317","44,367,798,000","233,500","236,500","232,500","16,159,665","68,764,530"
2019/11/04,"233,000","2,000","187,139","43,774,544,000","232,500","235,000","232,000","16,022,135","68,764,530"
2019/11/01,"231,000","3,500","122,829","28,264,193,500","229,500","231,500","227,500","15,884,606","68,764,530"
2019/10/31,"227,500","-2,500","206,353","47,345,726,500","232,000","232,000","227,000","15,643,931","68,764,530"
2019/10/30,"230,000","2,000","290,351","67,131,067,500","231,000","232,000","230,000","15,815,842","68,764,530"
2019/10/29,"228,000","-1,500","216,381","49,271,364,500","230,500","230,500","224,500","15,678,313","68,764,530"
2019/10/28,"229,500","3,500","186,414","42,468,107,300","227,000","230,000","226,000","15,781,460","68,764,530"
2019/10/25,"226,000","0","116,348","26,324,103,000","227,000","227,000","225,500","15,540,784","68,764,530"
2019/10/24,"226,000","1,500","137,278","30,982,862,500","226,500","227,500","224,000","15,540,784","68,764,530"
2019/10/23,"224,500","0","127,242","28,459,830,500","223,000","225,000","222,500","15,437,637","68,764,530"
2019/10/22,"224,500","0","160,891","36,019,627,500","225,000","225,000","222,500","15,437,637","68,764,530"
2019/10/21,"224,500","500","111,132","24,871,730,800","225,500","225,500","221,500","15,437,637","68,764,530"
2019/10/18,"224,000","4,000","290,990","65,107,472,500","220,500","225,500","220,500","15,403,255","68,764,530"
2019/10/17,"220,000","1,500","179,238","39,445,705,000","219,500","221,500","219,500","15,128,197","68,764,530"
2019/10/16,"218,500","-1,500","301,820","66,333,813,000","221,000","222,000","218,500","15,025,050","68,764,530"
2019/10/15,"220,000","-6,500","513,463","112,900,042,000","221,500","222,000","218,500","15,128,197","68,764,530"
2019/10/14,"226,500","-500","210,654","47,894,186,500","230,000","231,000","225,500","15,575,166","68,764,530"
2019/10/11,"227,000","-5,500","350,098","79,563,662,500","233,500","233,500","225,000","15,609,548","68,764,530"
2019/10/10,"232,500","6,000","430,266","98,932,187,000","223,500","232,500","223,000","15,987,753","68,764,530"
2019/10/08,"226,500","7,000","230,113","51,880,833,000","221,500","227,000","221,000","15,575,166","68,764,530"
2019/10/07,"219,500","1,000","122,570","26,911,492,500","220,500","223,000","218,000","15,093,814","68,764,530"
2019/10/04,"218,500","-2,000","164,839","36,266,057,500","219,000","222,000","218,000","15,025,050","68,764,530"
2019/10/02,"220,500","-5,000","187,488","41,687,265,000","223,500","226,500","220,500","15,162,579","68,764,530"
2019/10/01,"225,500","2,500","167,680","37,991,266,500","221,000","229,000","221,000","15,506,402","68,764,530"
2019/09/30,"223,000","500","253,050","55,957,025,000","220,000","223,500","216,500","15,334,490","68,764,530"
2019/09/27,"222,500","-2,000","139,656","31,171,523,000","225,500","226,000","221,500","15,300,108","68,764,530"
2019/09/26,"224,500","1,500","278,160","62,747,326,050","226,000","228,000","223,500","15,437,637","68,764,530"
2019/09/25,"223,000","-15,500","641,510","145,778,517,000","234,000","234,500","222,500","15,334,490","68,764,530"
2019/09/24,"238,500","1,500","108,509","25,791,312,500","237,500","238,500","236,500","16,400,340","68,764,530"
2019/09/23,"237,000","0","127,962","30,402,889,500","237,000","239,500","236,500","16,297,194","68,764,530"
2019/09/20,"237,000","500","185,216","43,720,588,000","236,500","237,000","234,000","16,297,194","68,764,530"
2019/09/19,"236,500","2,000","176,258","41,621,642,000","234,000","238,000","233,500","16,262,811","68,764,530"
2019/09/18,"234,500","0","151,859","35,640,110,500","234,500","236,000","233,000","16,125,282","68,764,530"
2019/09/17,"234,500","1,000","241,474","56,967,337,500","235,500","237,500","234,000","16,125,282","68,764,530"
2019/09/16,"233,500","0","247,523","57,592,911,500","233,500","234,000","229,500","16,056,518","68,764,530"
2019/09/11,"233,500","1,000","444,553","103,196,783,000","233,500","234,000","226,500","16,056,518","68,764,530"
2019/09/10,"232,500","-8,500","566,851","132,816,240,500","239,500","239,500","232,000","15,987,753","68,764,530"
2019/09/09,"241,000","-3,000","255,098","61,508,797,000","245,000","246,000","239,000","16,572,252","68,764,530"
2019/09/06,"244,000","0","172,298","42,204,809,500","248,500","248,500","243,000","16,778,545","68,764,530"
2019/09/05,"244,000","-2,000","214,846","52,765,581,500","244,500","247,500","243,500","16,778,545","68,764,530"
2019/09/04,"246,000","-500","237,415","57,838,705,000","245,500","247,000","241,000","16,916,074","68,764,530"
2019/09/03,"246,500","500","170,167","41,777,044,500","245,000","248,000","243,500","16,950,457","68,764,530"
2019/09/02,"246,000","-3,500","355,071","85,272,150,500","232,500","246,000","231,500","16,916,074","68,764,530"
2019/08/30,"249,500","2,000","167,999","41,807,297,000","248,500","251,000","246,500","17,156,750","68,764,530"
2019/08/29,"247,500","-1,000","138,385","34,199,213,000","249,500","249,500","245,500","17,019,221","68,764,530"
2019/08/28,"248,500","4,000","164,392","40,897,068,500","247,500","250,000","244,500","17,087,986","68,764,530"
2019/08/27,"244,500","2,000","212,544","51,930,731,500","245,000","246,500","241,500","16,812,928","68,764,530"
2019/08/26,"242,500","-4,000","189,786","46,084,790,000","243,000","245,500","239,000","16,675,399","68,764,530"
2019/08/23,"246,500","5,000","225,203","54,938,160,000","237,500","247,500","237,500","16,950,457","68,764,530"
