년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2018/12/28,"16,600","-350","188,250","3,133,918,850","16,950","16,950","16,500","1,164,218","70,133,611"
2018/12/27,"16,950","-600","261,091","4,406,256,500","16,900","17,100","16,750","1,188,765","70,133,611"
2018/12/26,"17,550","-200","275,325","4,796,905,650","17,650","17,800","17,200","1,230,845","70,133,611"
2018/12/24,"17,750","-250","182,903","3,261,592,300","17,850","18,000","17,650","1,244,872","70,133,611"
2018/12/21,"18,000","-200","162,202","2,918,989,000","18,200","18,250","17,900","1,262,405","70,133,611"
2018/12/20,"18,200","250","270,148","4,847,779,300","18,000","18,200","17,600","1,276,432","70,133,611"
2018/12/19,"17,950","-200","143,453","2,590,949,200","18,200","18,300","17,950","1,258,898","70,133,611"
2018/12/18,"18,150","150","273,846","4,969,220,350","17,950","18,250","17,900","1,272,925","70,133,611"
2018/12/17,"18,000","-50","267,622","4,841,183,200","18,050","18,250","17,900","1,262,405","70,133,611"
2018/12/14,"18,050","150","163,197","2,933,414,200","17,950","18,150","17,800","1,265,912","70,133,611"
2018/12/13,"17,900","100","229,319","4,085,666,150","17,850","17,900","17,650","1,255,392","70,133,611"
2018/12/12,"17,800","200","117,653","2,085,247,950","17,750","17,800","17,600","1,248,378","70,133,611"
2018/12/11,"17,600","0","107,542","1,901,365,900","17,700","17,750","17,500","1,234,352","70,133,611"
2018/12/10,"17,600","-50","119,290","2,100,116,250","17,400","17,750","17,350","1,234,352","70,133,611"
2018/12/07,"17,650","300","171,713","3,021,487,800","17,400","17,650","17,400","1,237,858","70,133,611"
2018/12/06,"17,350","-500","152,946","2,666,108,350","17,850","17,850","17,200","1,216,818","70,133,611"
2018/12/05,"17,850","100","91,937","1,629,165,850","17,550","17,850","17,500","1,251,885","70,133,611"
2018/12/04,"17,750","100","153,537","2,727,260,300","17,650","17,850","17,550","1,244,872","70,133,611"
2018/12/03,"17,650","150","114,428","2,014,991,950","17,700","17,750","17,450","1,237,858","70,133,611"
2018/11/30,"17,500","-50","124,133","2,172,482,850","17,500","17,700","17,300","1,227,338","70,133,611"
2018/11/29,"17,550","100","110,530","1,933,141,250","17,550","17,700","17,100","1,230,845","70,133,611"
2018/11/28,"17,450","-50","127,115","2,212,556,550","17,600","17,600","17,250","1,223,832","70,133,611"
2018/11/27,"17,500","-200","139,200","2,443,763,750","17,850","17,850","17,400","1,227,338","70,133,611"
2018/11/26,"17,700","150","248,239","4,412,060,150","17,500","17,900","17,500","1,241,365","70,133,611"
2018/11/23,"17,550","-50","211,219","3,717,534,800","17,700","17,850","17,400","1,230,845","70,133,611"
2018/11/22,"17,600","300","396,496","6,983,786,200","17,400","17,700","17,300","1,234,352","70,133,611"
2018/11/21,"17,300","200","274,862","4,728,528,250","16,850","17,350","16,850","1,213,311","70,133,611"
2018/11/20,"17,100","100","232,007","3,952,718,800","16,800","17,200","16,750","1,199,285","70,133,611"
2018/11/19,"17,000","0","296,262","5,025,209,000","16,900","17,100","16,750","1,192,271","70,133,611"
2018/11/16,"17,000","1,000","656,628","10,956,505,850","16,000","17,050","15,750","1,192,271","70,133,611"
2018/11/15,"16,000","200","245,794","3,903,487,700","15,600","16,000","15,600","1,122,138","70,133,611"
2018/11/14,"15,800","100","169,408","2,669,695,450","15,700","15,850","15,650","1,108,111","70,133,611"
2018/11/13,"15,700","-50","124,863","1,948,810,200","15,600","15,750","15,500","1,101,098","70,133,611"
2018/11/12,"15,750","50","143,256","2,245,211,300","15,700","15,800","15,550","1,104,604","70,133,611"
2018/11/09,"15,700","50","165,601","2,611,191,000","15,700","15,950","15,650","1,101,098","70,133,611"
2018/11/08,"15,650","50","202,645","3,187,477,200","15,750","15,850","15,650","1,097,591","70,133,611"
2018/11/07,"15,600","100","230,435","3,629,630,100","15,550","15,950","15,550","1,094,084","70,133,611"
2018/11/06,"15,500","200","233,497","3,599,893,050","15,400","15,600","15,250","1,087,071","70,133,611"
2018/11/05,"15,300","-400","330,335","5,066,968,900","15,650","15,700","15,200","1,073,044","70,133,611"
