년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2019/12/30,"81,000","700","117,618","9,508,023,600","80,800","81,000","80,000","2,403,489","29,672,700"
2019/12/27,"80,300","1,100","47,894","3,845,899,100","80,000","81,000","79,400","2,382,718","29,672,700"
2019/12/26,"79,200","2,000","111,010","8,719,578,300","77,200","79,500","77,100","2,350,078","29,672,700"
2019/12/24,"77,200","-500","68,121","5,270,639,600","77,700","77,900","76,900","2,290,732","29,672,700"
2019/12/23,"77,700","200","59,727","4,605,272,500","77,500","77,800","76,500","2,305,569","29,672,700"
2019/12/20,"77,500","900","139,218","10,784,102,200","77,200","78,000","76,600","2,299,634","29,672,700"
2019/12/19,"76,600","1,500","86,577","6,622,071,900","75,700","76,800","75,500","2,272,929","29,672,700"
2019/12/18,"75,100","-1,400","90,100","6,782,228,100","76,700","76,700","74,900","2,228,420","29,672,700"
2019/12/17,"76,500","1,600","212,670","16,216,586,344","75,900","76,900","75,300","2,269,962","29,672,700"
2019/12/16,"74,900","400","114,102","8,541,356,700","74,900","76,000","74,000","2,222,485","29,672,700"
2019/12/13,"74,500","300","47,037","3,481,283,000","75,200","75,300","73,300","2,210,616","29,672,700"
2019/12/12,"74,200","2,500","125,843","9,341,185,900","72,500","75,000","72,500","2,201,714","29,672,700"
2019/12/11,"71,700","1,600","50,771","3,624,207,500","69,800","72,000","69,800","2,127,533","29,672,700"
2019/12/10,"70,100","-100","76,326","5,331,957,100","69,800","70,200","69,600","2,080,056","29,672,700"
2019/12/09,"70,200","-1,700","57,705","4,064,570,288","72,400","72,400","70,000","2,083,024","29,672,700"
2019/12/06,"71,900","1,600","67,396","4,840,201,800","70,300","72,500","70,200","2,133,467","29,672,700"
2019/12/05,"70,300","-200","50,082","3,507,282,800","70,900","71,200","69,500","2,085,991","29,672,700"
2019/12/04,"70,500","-1,300","100,287","7,023,110,100","71,500","71,500","69,100","2,091,925","29,672,700"
2019/12/03,"71,800","1,000","139,290","9,963,488,162","70,800","72,200","70,500","2,130,500","29,672,700"
2019/12/02,"70,800","-600","46,421","3,303,278,600","70,500","72,500","70,300","2,100,827","29,672,700"
2019/11/29,"71,400","500","51,662","3,694,309,200","70,200","72,400","70,200","2,118,631","29,672,700"
2019/11/28,"70,900","400","40,516","2,881,659,900","70,600","72,200","70,500","2,103,794","29,672,700"
2019/11/27,"70,500","-300","20,962","1,484,341,700","70,600","71,600","70,400","2,091,925","29,672,700"
2019/11/26,"70,800","-1,300","45,600","3,248,636,200","71,800","72,600","70,800","2,100,827","29,672,700"
2019/11/25,"72,100","600","37,978","2,736,038,100","72,700","72,900","71,300","2,139,402","29,672,700"
2019/11/22,"71,500","100","45,452","3,283,461,600","71,400","75,000","71,300","2,121,598","29,672,700"
2019/11/21,"71,400","-2,000","117,274","8,338,901,400","73,300","73,300","70,000","2,118,631","29,672,700"
2019/11/20,"73,400","-2,100","69,125","5,095,965,900","75,600","75,600","72,500","2,177,976","29,672,700"
2019/11/19,"75,500","-900","31,388","2,369,628,100","76,300","76,300","75,200","2,240,289","29,672,700"
2019/11/18,"76,400","400","46,249","3,492,579,700","76,100","76,700","74,600","2,266,994","29,672,700"
2019/11/15,"76,000","-400","53,310","4,086,754,500","76,700","78,400","75,700","2,255,125","29,672,700"
2019/11/14,"76,400","1,700","56,671","4,310,248,400","74,200","76,400","74,200","2,266,994","29,672,700"
2019/11/13,"74,700","-1,100","71,583","5,405,895,950","75,600","76,600","74,600","2,216,551","29,672,700"
2019/11/12,"75,800","-400","37,436","2,839,156,900","76,400","76,500","75,400","2,249,191","29,672,700"
2019/11/11,"76,200","600","138,432","10,477,698,750","75,600","76,700","70,800","2,261,060","29,672,700"
2019/11/08,"75,600","100","180,151","13,629,052,548","75,500","76,500","74,400","2,243,256","29,672,700"
2019/11/07,"75,500","-5,000","250,086","18,868,874,300","80,700","80,700","73,500","2,240,289","29,672,700"
2019/11/06,"80,500","3,400","216,824","17,367,921,300","77,400","81,600","77,300","2,388,652","29,672,700"
2019/11/05,"77,100","2,800","128,917","9,857,533,800","75,500","77,500","74,500","2,287,765","29,672,700"
2019/11/04,"74,300","-400","94,591","6,978,762,290","74,600","74,800","73,200","2,204,682","29,672,700"
2019/11/01,"74,700","1,300","105,506","7,851,717,400","74,000","75,000","73,000","2,216,551","29,672,700"
2019/10/31,"73,400","800","80,838","5,953,720,900","73,900","74,100","73,200","2,177,976","29,672,700"
2019/10/30,"72,600","1,000","121,706","8,851,786,600","71,600","73,300","71,100","2,154,238","29,672,700"
2019/10/29,"71,600","700","45,123","3,226,061,700","70,900","72,000","70,900","2,124,565","29,672,700"
2019/10/28,"70,900","1,400","109,414","7,709,849,000","70,000","71,200","68,300","2,103,794","29,672,700"
2019/10/25,"69,500","1,000","95,713","6,681,159,800","68,600","70,500","68,600","2,062,253","29,672,700"
2019/10/24,"68,500","500","210,822","14,431,746,250","68,200","69,100","66,800","2,032,580","29,672,700"
2019/10/23,"68,000","6,000","364,584","24,260,933,800","62,000","68,200","61,500","2,017,744","29,672,700"
2019/10/22,"62,000","-300","101,213","6,211,380,656","62,000","62,800","60,900","1,839,707","29,672,700"
2019/10/21,"62,300","100","104,586","6,462,918,300","62,500","62,800","61,300","1,848,609","29,672,700"
2019/10/18,"62,200","-200","109,635","6,863,172,150","62,600","63,400","62,200","1,845,642","29,672,700"
2019/10/17,"62,400","-800","81,176","5,057,994,800","63,500","63,600","61,800","1,851,576","29,672,700"
2019/10/16,"63,200","-1,800","73,994","4,720,751,200","65,100","65,500","63,200","1,875,315","29,672,700"
2019/10/15,"65,000","0","39,965","2,600,908,400","65,600","66,000","64,500","1,928,726","29,672,700"
2019/10/14,"65,000","0","45,558","2,995,109,100","65,900","66,800","65,000","1,928,726","29,672,700"
2019/10/11,"65,000","0","33,580","2,189,759,200","64,500","65,700","64,500","1,928,726","29,672,700"
2019/10/10,"65,000","-500","60,696","3,940,929,100","64,700","65,500","64,500","1,928,726","29,672,700"
2019/10/08,"65,500","400","25,850","1,678,667,900","64,000","65,500","64,000","1,943,562","29,672,700"
2019/10/07,"65,100","200","66,511","4,288,580,800","65,000","65,100","63,800","1,931,693","29,672,700"
2019/10/04,"64,900","-800","37,231","2,417,314,000","65,700","65,800","64,600","1,925,758","29,672,700"
2019/10/02,"65,700","600","26,926","1,760,521,600","65,200","65,800","64,700","1,949,496","29,672,700"
2019/10/01,"65,100","-300","54,812","3,556,935,143","65,700","65,900","64,600","1,931,693","29,672,700"
2019/09/30,"65,400","900","67,147","4,356,489,392","64,100","65,500","64,000","1,940,595","29,672,700"
2019/09/27,"64,500","-800","54,149","3,501,374,800","65,300","65,700","64,100","1,913,889","29,672,700"
2019/09/26,"65,300","200","43,500","2,835,136,900","65,500","65,900","64,700","1,937,627","29,672,700"
2019/09/25,"65,100","0","51,310","3,346,024,200","64,500","66,100","64,500","1,931,693","29,672,700"
2019/09/24,"65,100","900","72,256","4,696,850,700","64,800","65,500","64,200","1,931,693","29,672,700"
2019/09/23,"64,200","800","52,032","3,349,216,000","63,500","64,800","63,100","1,904,987","29,672,700"
2019/09/20,"63,400","-800","81,230","5,183,040,800","64,300","65,100","63,300","1,881,249","29,672,700"
2019/09/19,"64,200","-400","118,244","7,616,801,650","64,900","65,200","63,800","1,904,987","29,672,700"
2019/09/18,"64,600","3,300","157,481","10,096,692,400","61,700","65,000","61,400","1,916,856","29,672,700"
2019/09/17,"61,300","-400","59,095","3,640,224,800","61,500","62,200","61,300","1,818,937","29,672,700"
2019/09/16,"61,700","-400","41,397","2,551,238,600","62,300","62,300","61,200","1,830,806","29,672,700"
2019/09/11,"62,100","1,100","54,687","3,365,448,400","61,700","62,600","61,000","1,842,675","29,672,700"
