년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2017/12/28,"204,500","7,000","263,440","53,435,297,400","196,500","205,500","196,500","14,062,346","68,764,530"
2017/12/27,"197,500","2,500","286,908","56,621,736,000","195,000","199,500","195,000","13,580,995","68,764,530"
2017/12/26,"195,000","-7,500","388,845","76,702,657,000","202,500","203,000","195,000","13,409,083","68,764,530"
2017/12/22,"202,500","500","260,801","52,660,188,063","201,500","204,500","199,500","13,924,817","68,764,530"
2017/12/21,"202,000","-9,000","281,320","57,267,690,000","210,000","210,000","201,000","13,890,435","68,764,530"
2017/12/20,"211,000","2,000","181,309","38,212,872,000","209,500","212,500","208,000","14,509,316","68,764,530"
2017/12/19,"209,000","1,000","211,626","44,351,341,685","210,000","213,500","208,000","14,371,787","68,764,530"
2017/12/18,"208,000","-1,000","152,505","31,678,493,000","210,500","211,000","205,000","14,303,022","68,764,530"
2017/12/15,"209,000","-1,500","242,106","50,954,734,000","213,500","216,000","209,000","14,371,787","68,764,530"
2017/12/14,"210,500","-6,500","410,541","88,001,266,000","217,500","218,000","210,500","14,474,934","68,764,530"
2017/12/13,"217,000","3,500","284,118","60,777,217,500","215,000","217,000","211,500","14,921,903","68,764,530"
2017/12/12,"213,500","3,500","356,468","75,741,364,750","213,000","218,000","209,500","14,681,227","68,764,530"
2017/12/11,"210,000","500","186,698","39,275,791,500","211,500","212,000","208,000","14,440,551","68,764,530"
2017/12/08,"209,500","1,500","227,996","47,826,290,000","209,000","211,500","207,500","14,406,169","68,764,530"
2017/12/07,"208,000","5,500","382,306","78,901,887,935","204,500","209,000","203,000","14,303,022","68,764,530"
2017/12/06,"202,500","-1,500","304,323","62,097,179,600","204,000","207,500","201,500","13,924,817","68,764,530"
2017/12/05,"204,000","-10,000","514,290","105,789,400,500","210,500","211,500","202,000","14,027,964","68,764,530"
2017/12/04,"214,000","-500","306,716","65,685,938,000","215,500","217,500","212,000","14,715,609","68,764,530"
2017/12/01,"214,500","2,500","240,475","51,453,753,000","213,500","217,000","211,500","14,749,992","68,764,530"
2017/11/30,"212,000","-8,500","397,586","84,883,568,000","214,000","216,500","212,000","14,578,080","68,764,530"
2017/11/29,"220,500","500","176,946","39,254,433,500","220,000","224,000","219,500","15,162,579","68,764,530"
2017/11/28,"220,000","-2,500","279,866","61,475,196,000","223,000","224,000","215,000","15,128,197","68,764,530"
2017/11/27,"222,500","-10,000","462,103","103,792,260,000","234,000","234,000","221,500","15,300,108","68,764,530"
2017/11/24,"232,500","3,000","230,904","53,618,747,750","228,500","233,500","228,000","15,987,753","68,764,530"
2017/11/23,"229,500","2,000","351,764","80,975,594,000","229,500","232,500","227,000","15,781,460","68,764,530"
2017/11/22,"227,500","9,000","554,363","124,714,896,944","220,000","228,500","217,000","15,643,931","68,764,530"
2017/11/21,"218,500","4,000","150,510","32,651,080,500","215,500","218,500","214,000","15,025,050","68,764,530"
2017/11/20,"214,500","-5,500","248,268","53,446,344,500","221,000","221,000","211,500","14,749,992","68,764,530"
2017/11/17,"220,000","4,500","326,069","71,813,582,000","219,000","224,000","217,000","15,128,197","68,764,530"
2017/11/16,"215,500","-2,000","208,965","45,192,556,500","217,500","218,000","213,500","14,818,756","68,764,530"
2017/11/15,"217,500","3,500","299,474","64,201,821,500","210,500","217,500","209,500","14,956,285","68,764,530"
2017/11/14,"214,000","1,500","269,646","56,815,924,500","213,000","214,500","208,000","14,715,609","68,764,530"
2017/11/13,"212,500","-8,500","318,541","67,721,195,000","218,000","220,500","210,000","14,612,463","68,764,530"
2017/11/10,"221,000","-500","131,534","29,084,653,000","220,500","223,000","218,500","15,196,961","68,764,530"
2017/11/09,"221,500","500","227,263","50,316,434,500","221,500","223,000","219,500","15,231,343","68,764,530"
2017/11/08,"221,000","0","221,294","48,782,757,000","219,000","223,500","216,500","15,196,961","68,764,530"
2017/11/07,"221,000","3,500","284,111","62,139,870,000","217,000","221,000","215,000","15,196,961","68,764,530"
2017/11/06,"217,500","-2,500","267,576","57,778,809,500","216,000","219,000","213,500","14,956,285","68,764,530"
2017/11/03,"220,000","-5,000","629,297","136,285,535,500","220,500","222,000","212,500","15,128,197","68,764,530"
2017/11/02,"225,000","500","472,515","106,275,228,000","226,000","227,500","221,500","15,472,019","68,764,530"
2017/11/01,"224,500","18,500","1,325,337","292,863,845,000","220,000","224,500","215,000","15,437,637","68,764,530"
2017/10/31,"206,000","3,500","395,599","81,317,148,500","204,000","206,500","201,000","14,165,493","68,764,530"
2017/10/30,"202,500","7,500","381,343","76,304,109,500","197,000","203,000","195,500","13,924,817","68,764,530"
2017/10/27,"195,000","-500","345,506","66,979,555,500","194,500","196,500","191,000","13,409,083","68,764,530"
2017/10/26,"195,500","-3,000","219,362","43,327,529,000","198,500","200,500","195,000","13,443,466","68,764,530"
2017/10/25,"198,500","1,000","235,953","46,713,612,000","197,500","199,500","195,000","13,649,759","68,764,530"
2017/10/24,"197,500","-7,500","364,306","72,646,374,000","205,000","205,000","197,000","13,580,995","68,764,530"
2017/10/23,"205,000","5,500","301,557","61,346,492,464","201,500","205,000","201,500","14,096,729","68,764,530"
2017/10/20,"199,500","2,500","272,371","54,228,080,500","198,000","201,500","197,000","13,718,524","68,764,530"
2017/10/19,"197,000","-1,000","311,282","61,570,285,500","197,000","200,500","196,000","13,546,612","68,764,530"
2017/10/18,"198,000","-4,500","445,683","88,962,798,000","203,000","204,500","197,000","13,615,377","68,764,530"
2017/10/17,"202,500","-1,000","420,210","85,148,310,000","205,000","207,000","199,500","13,924,817","68,764,530"
2017/10/16,"203,500","-12,500","771,109","158,538,337,000","214,000","215,500","200,500","13,993,582","68,764,530"
2017/10/13,"216,000","1,000","436,917","94,201,654,000","215,000","220,000","209,500","14,853,138","68,764,530"
2017/10/12,"215,000","-2,000","277,890","59,436,423,000","216,500","216,500","212,500","14,784,374","68,764,530"
2017/10/11,"217,000","3,500","360,825","77,391,230,500","214,500","217,000","211,500","14,921,903","68,764,530"
2017/10/10,"213,500","15,000","632,311","132,661,515,770","203,000","216,500","201,000","14,681,227","68,764,530"
2017/09/29,"198,500","-1,500","685,843","134,864,219,500","199,500","201,000","192,500","13,649,759","68,764,530"
2017/09/28,"200,000","-9,500","677,664","136,091,912,500","207,000","207,500","198,500","13,752,906","68,764,530"
2017/09/27,"209,500","-500","210,185","44,054,603,000","212,000","212,000","206,000","14,406,169","68,764,530"
2017/09/26,"210,000","-6,000","307,822","64,828,871,500","213,500","215,000","208,500","14,440,551","68,764,530"
2017/09/25,"216,000","7,500","284,106","61,232,974,000","210,000","217,500","209,500","14,853,138","68,764,530"
2017/09/22,"208,500","-4,500","305,831","64,196,045,000","213,000","215,000","207,000","14,337,405","68,764,530"
2017/09/21,"213,000","-6,000","432,374","91,886,278,920","215,500","217,000","210,500","14,646,845","68,764,530"
2017/09/20,"219,000","-4,000","333,971","72,844,869,000","223,500","224,000","216,000","15,059,432","68,764,530"
2017/09/19,"223,000","2,500","436,289","96,467,388,000","221,000","224,500","217,000","15,334,490","68,764,530"
2017/09/18,"220,500","6,000","410,794","89,829,446,500","217,500","220,500","214,500","15,162,579","68,764,530"
2017/09/15,"214,500","4,500","400,722","85,054,116,000","208,000","215,000","207,500","14,749,992","68,764,530"
2017/09/14,"210,000","1,500","425,707","88,724,509,000","209,000","210,000","206,000","14,440,551","68,764,530"
2017/09/13,"208,500","8,500","554,660","114,625,366,500","201,500","210,000","200,000","14,337,405","68,764,530"
2017/09/12,"200,000","-2,500","397,674","79,754,204,500","204,000","204,500","199,000","13,752,906","68,764,530"
2017/09/11,"202,500","10,000","618,610","123,874,458,500","194,000","203,000","193,500","13,924,817","68,764,530"
2017/09/08,"192,500","-500","207,241","39,961,124,000","193,500","196,000","191,500","13,237,172","68,764,530"
2017/09/07,"193,000","500","255,968","49,469,507,600","192,000","196,000","192,000","13,271,554","68,764,530"
2017/09/06,"192,500","2,000","266,629","51,189,043,250","192,000","194,000","191,000","13,237,172","68,764,530"
2017/09/05,"190,500","-2,500","293,888","56,100,963,500","193,500","194,000","189,000","13,099,643","68,764,530"
2017/09/04,"193,000","-4,000","349,161","67,697,404,000","191,000","196,000","191,000","13,271,554","68,764,530"
2017/09/01,"197,000","500","329,443","64,550,952,500","198,000","198,000","193,000","13,546,612","68,764,530"
2017/08/31,"196,500","4,000","412,694","80,562,734,000","194,000","197,000","191,500","13,512,230","68,764,530"
2017/08/30,"192,500","7,000","421,849","80,328,956,500","186,500","192,500","186,500","13,237,172","68,764,530"
2017/08/29,"185,500","-1,500","319,674","58,890,795,000","184,000","186,500","183,000","12,755,820","68,764,530"
2017/08/28,"187,000","-4,000","271,014","51,048,235,000","190,500","190,500","187,000","12,858,967","68,764,530"
2017/08/25,"191,000","0","278,100","53,198,276,000","192,000","193,000","188,000","13,134,025","68,764,530"
2017/08/24,"191,000","2,000","465,563","88,872,508,500","188,500","192,000","187,500","13,134,025","68,764,530"
2017/08/23,"189,000","3,500","424,767","79,728,300,000","188,000","189,000","185,500","12,996,496","68,764,530"
2017/08/22,"185,500","7,000","464,280","85,082,879,000","179,500","186,000","179,000","12,755,820","68,764,530"
2017/08/21,"178,500","2,000","268,510","47,950,975,000","176,500","181,500","176,000","12,274,469","68,764,530"
2017/08/18,"176,500","-1,500","240,057","42,352,752,500","176,000","178,000","173,000","12,136,940","68,764,530"
2017/08/17,"178,000","-500","156,100","27,671,030,500","177,500","178,500","176,000","12,240,086","68,764,530"
2017/08/16,"178,500","2,000","327,605","58,589,289,331","180,000","180,500","177,500","12,274,469","68,764,530"
2017/08/14,"176,500","7,500","218,942","38,189,867,500","171,500","176,500","171,000","12,136,940","68,764,530"
2017/08/11,"169,000","-2,000","384,140","64,701,093,250","167,500","170,500","166,000","11,621,206","68,764,530"
2017/08/10,"171,000","500","311,759","53,103,014,000","169,000","173,000","167,000","11,758,735","68,764,530"
2017/08/09,"170,500","-7,000","309,685","53,302,769,000","176,500","177,500","169,500","11,724,352","68,764,530"
2017/08/08,"177,500","-3,500","225,402","40,355,898,427","181,500","183,000","176,500","12,205,704","68,764,530"
2017/08/07,"181,000","-500","267,294","48,813,282,589","184,000","184,500","180,500","12,446,380","68,764,530"
2017/08/04,"181,500","6,000","404,492","73,102,763,288","178,500","182,000","178,000","12,480,762","68,764,530"
2017/08/03,"175,500","-4,000","298,824","52,506,781,000","180,000","180,000","173,500","12,068,175","68,764,530"
2017/08/02,"179,500","7,500","364,917","64,779,748,500","174,500","180,000","172,500","12,343,233","68,764,530"
2017/08/01,"172,000","3,500","248,124","42,495,202,000","168,500","173,000","166,500","11,827,499","68,764,530"
2017/07/31,"168,500","2,500","330,394","55,366,225,000","163,500","169,500","163,500","11,586,823","68,764,530"
2017/07/28,"166,000","-7,000","781,325","130,448,527,560","175,500","175,500","164,000","11,414,912","68,764,530"
2017/07/27,"173,000","1,500","558,227","94,892,143,500","170,000","176,000","167,000","11,896,264","68,764,530"
2017/07/26,"171,500","-10,500","482,123","83,679,021,500","182,500","182,500","170,500","11,793,117","68,764,530"
2017/07/25,"182,000","2,000","247,297","44,986,300,500","180,000","183,500","179,000","12,515,144","68,764,530"
2017/07/24,"180,000","-1,000","213,514","38,388,750,500","181,000","182,000","178,000","12,377,615","68,764,530"
2017/07/21,"181,000","3,500","265,384","47,700,031,000","176,500","181,000","176,500","12,446,380","68,764,530"
2017/07/20,"177,500","-500","404,126","71,286,248,000","179,500","179,500","173,500","12,205,704","68,764,530"
2017/07/19,"178,000","-11,000","644,301","116,101,966,000","188,000","188,000","177,000","12,240,086","68,764,530"
2017/07/18,"189,000","2,000","347,937","65,720,927,628","188,000","191,500","186,000","12,996,496","68,764,530"
2017/07/17,"187,000","6,000","335,737","62,286,139,500","183,000","187,000","182,500","12,858,967","68,764,530"
2017/07/14,"181,000","0","263,822","47,928,846,500","181,500","184,000","179,000","12,446,380","68,764,530"
2017/07/13,"181,000","8,500","557,722","100,023,183,000","174,000","181,500","173,500","12,446,380","68,764,530"
2017/07/12,"172,500","-4,000","257,124","44,502,593,500","175,500","177,500","170,500","11,861,881","68,764,530"
2017/07/11,"176,500","500","190,984","33,480,560,000","176,000","177,000","174,000","12,136,940","68,764,530"
2017/07/10,"176,000","-1,000","278,213","49,420,928,500","178,000","179,500","174,500","12,102,557","68,764,530"
2017/07/07,"177,000","0","326,829","57,965,029,000","175,500","179,500","175,000","12,171,322","68,764,530"
2017/07/06,"177,000","0","388,257","68,619,047,280","177,000","179,000","174,500","12,171,322","68,764,530"
2017/07/05,"177,000","8,500","516,326","90,864,526,000","168,000","179,000","168,000","12,171,322","68,764,530"
2017/07/04,"168,500","-1,500","263,754","44,435,564,000","168,500","171,500","166,500","11,586,823","68,764,530"
2017/07/03,"170,000","-1,500","206,252","35,071,798,000","172,000","173,000","168,500","11,689,970","68,764,530"
2017/06/30,"171,500","3,500","257,586","43,564,039,955","165,500","171,500","165,000","11,793,117","68,764,530"
2017/06/29,"168,000","-2,500","276,576","46,655,855,000","172,500","172,500","166,000","11,552,441","68,764,530"
2017/06/28,"170,500","-5,500","497,289","85,445,214,500","173,500","175,000","169,000","11,724,352","68,764,530"
