년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2017/12/28,"47,450","750","362,862","17,113,737,480","46,650","47,500","46,450","4,625,194","97,475,107"
2017/12/27,"46,700","600","342,609","15,856,943,600","46,450","46,700","45,800","4,552,087","97,475,107"
2017/12/26,"46,100","-100","530,403","24,581,147,900","46,200","46,750","46,100","4,493,602","97,475,107"
2017/12/22,"46,200","-750","543,780","25,196,390,750","46,950","47,100","45,900","4,503,350","97,475,107"
2017/12/21,"46,950","-650","508,441","24,140,998,600","47,700","48,400","46,850","4,576,456","97,475,107"
2017/12/20,"47,600","900","1,083,185","51,731,221,750","47,500","48,300","47,150","4,639,815","97,475,107"
2017/12/19,"46,700","350","1,194,288","56,339,489,700","46,950","48,250","46,400","4,552,087","97,475,107"
2017/12/18,"46,350","-550","313,494","14,602,587,600","46,900","47,200","46,300","4,517,971","97,475,107"
2017/12/15,"46,900","350","537,251","25,112,138,650","46,650","47,000","46,450","4,571,583","97,475,107"
2017/12/14,"46,550","-500","965,884","45,059,787,800","47,250","47,300","46,400","4,537,466","97,475,107"
2017/12/13,"47,050","-300","600,193","28,443,285,800","47,350","48,150","47,000","4,586,204","97,475,107"
2017/12/12,"47,350","950","892,097","42,568,934,950","46,600","48,650","46,600","4,615,446","97,475,107"
2017/12/11,"46,400","250","628,646","29,255,863,400","46,200","47,100","46,150","4,522,845","97,475,107"
2017/12/08,"46,150","-2,650","1,342,291","63,119,784,950","48,800","48,850","45,800","4,498,476","97,475,107"
2017/12/07,"48,800","-900","630,393","31,023,402,050","49,600","50,100","48,200","4,756,785","97,475,107"
2017/12/06,"49,700","-700","518,136","25,883,280,700","50,500","50,700","49,600","4,844,513","97,475,107"
2017/12/05,"50,400","500","466,693","23,567,846,150","49,900","51,300","49,400","4,912,745","97,475,107"
2017/12/04,"49,900","850","625,287","31,177,572,600","49,600","50,500","49,300","4,864,008","97,475,107"
