년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2019/12/30,"44,300","-50","644,977","28,644,726,150","44,350","44,950","44,000","17,957,596","405,363,347"
2019/12/27,"44,350","-750","823,367","36,571,640,850","44,050","44,900","44,000","17,977,864","405,363,347"
2019/12/26,"45,100","400","439,661","19,772,712,800","44,900","45,200","44,750","18,281,887","405,363,347"
2019/12/24,"44,700","-50","482,930","21,557,394,000","44,800","44,900","44,200","18,119,742","405,363,347"
2019/12/23,"44,750","50","564,448","25,275,452,850","45,000","45,150","44,600","18,140,010","405,363,347"
2019/12/20,"44,700","0","751,826","33,556,930,100","45,000","45,000","44,350","18,119,742","405,363,347"
2019/12/19,"44,700","-550","729,364","32,491,440,300","45,000","45,200","44,250","18,119,742","405,363,347"
2019/12/18,"45,250","600","780,340","35,204,621,350","45,300","45,500","44,850","18,342,691","405,363,347"
2019/12/17,"44,650","200","892,679","39,966,984,730","44,650","45,150","44,400","18,099,473","405,363,347"
2019/12/16,"44,450","0","734,662","32,739,568,650","44,550","45,000","44,150","18,018,401","405,363,347"
2019/12/13,"44,450","-550","851,436","38,055,018,681","45,400","45,650","44,300","18,018,401","405,363,347"
2019/12/12,"45,000","750","1,837,371","82,387,941,000","44,400","45,000","44,100","18,241,351","405,363,347"
2019/12/11,"44,250","200","944,325","41,757,849,050","43,400","44,500","43,400","17,937,328","405,363,347"
2019/12/10,"44,050","700","628,665","27,726,848,050","43,350","44,450","43,100","17,856,255","405,363,347"
2019/12/09,"43,350","-450","582,117","25,285,393,336","43,750","43,950","43,250","17,572,501","405,363,347"
2019/12/06,"43,800","50","676,997","29,475,046,050","44,000","44,150","43,100","17,754,915","405,363,347"
2019/12/05,"43,750","800","1,085,604","47,681,196,750","43,650","44,500","43,050","17,734,646","405,363,347"
2019/12/04,"42,950","-50","1,177,913","50,532,434,990","43,000","43,500","42,150","17,410,356","405,363,347"
2019/12/03,"43,000","350","943,466","40,435,042,600","42,800","43,200","42,500","17,430,624","405,363,347"
2019/12/02,"42,650","-600","1,012,449","42,993,735,850","43,300","43,400","42,150","17,288,747","405,363,347"
2019/11/29,"43,250","-1,300","860,224","37,463,692,800","44,600","44,650","43,050","17,531,965","405,363,347"
2019/11/28,"44,550","450","610,036","27,085,233,250","44,300","44,750","43,600","18,058,937","405,363,347"
2019/11/27,"44,100","150","706,936","31,133,961,000","43,850","44,400","43,700","17,876,524","405,363,347"
2019/11/26,"43,950","-750","1,600,104","70,571,836,600","44,500","44,750","43,950","17,815,719","405,363,347"
2019/11/25,"44,700","500","1,007,261","44,890,950,100","44,500","44,800","44,150","18,119,742","405,363,347"
2019/11/22,"44,200","500","1,123,670","49,670,570,050","43,900","44,450","43,700","17,917,060","405,363,347"
2019/11/21,"43,700","-50","987,570","43,055,605,150","43,500","43,950","43,200","17,714,378","405,363,347"
2019/11/20,"43,750","250","955,426","41,726,259,750","43,100","43,950","43,100","17,734,646","405,363,347"
2019/11/19,"43,500","-200","741,012","32,329,974,050","43,900","43,900","43,350","17,633,306","405,363,347"
2019/11/18,"43,700","100","682,054","29,791,172,874","43,300","43,900","43,300","17,714,378","405,363,347"
2019/11/15,"43,600","100","624,280","27,249,835,550","43,150","43,900","43,150","17,673,842","405,363,347"
2019/11/14,"43,500","700","1,053,067","45,710,772,600","43,150","43,600","42,900","17,633,306","405,363,347"
2019/11/13,"42,800","-900","759,668","32,913,315,000","43,650","43,950","42,750","17,349,551","405,363,347"
2019/11/12,"43,700","750","724,324","31,514,787,500","43,250","43,700","43,050","17,714,378","405,363,347"
2019/11/11,"42,950","-150","762,692","32,849,160,300","43,100","43,350","42,600","17,410,356","405,363,347"
2019/11/08,"43,100","-150","871,451","37,537,635,200","43,200","43,300","42,850","17,471,160","405,363,347"
2019/11/07,"43,250","550","902,522","38,804,776,050","42,300","43,300","42,200","17,531,965","405,363,347"
2019/11/06,"42,700","-100","794,393","34,000,612,850","42,850","43,200","42,550","17,309,015","405,363,347"
2019/11/05,"42,800","300","837,623","35,761,264,750","42,400","43,050","42,350","17,349,551","405,363,347"
2019/11/04,"42,500","0","635,623","27,001,847,450","42,400","42,850","42,200","17,227,942","405,363,347"
2019/11/01,"42,500","-50","790,416","33,445,151,700","42,150","42,650","41,800","17,227,942","405,363,347"
2019/10/31,"42,550","250","1,226,642","52,415,658,650","41,950","43,100","41,950","17,248,210","405,363,347"
2019/10/30,"42,300","-400","966,340","40,855,072,000","42,750","42,750","41,950","17,146,870","405,363,347"
2019/10/29,"42,700","1,600","1,322,440","55,808,495,263","41,500","42,750","41,250","17,309,015","405,363,347"
2019/10/28,"41,100","-550","879,569","36,217,427,350","41,700","42,150","40,850","16,660,434","405,363,347"
2019/10/25,"41,650","250","1,333,207","55,813,218,850","42,250","42,250","41,500","16,883,383","405,363,347"
2019/10/24,"41,400","850","1,249,624","51,346,817,950","40,450","41,400","40,350","16,782,043","405,363,347"
2019/10/23,"40,550","-50","686,430","27,771,874,050","40,600","40,850","40,050","16,437,484","405,363,347"
2019/10/22,"40,600","200","1,098,806","44,320,468,750","40,300","40,900","39,500","16,457,752","405,363,347"
2019/10/21,"40,400","-200","637,516","25,838,719,550","40,950","40,950","40,100","16,376,679","405,363,347"
2019/10/18,"40,600","-50","782,040","32,079,960,750","41,250","41,450","40,550","16,457,752","405,363,347"
2019/10/17,"40,650","-750","964,307","39,589,967,500","41,500","41,700","40,550","16,478,020","405,363,347"
2019/10/16,"41,400","850","1,065,980","43,943,565,850","40,950","41,550","40,700","16,782,043","405,363,347"
2019/10/15,"40,550","-250","1,160,304","47,262,342,400","40,750","41,200","40,400","16,437,484","405,363,347"
2019/10/14,"40,800","-1,150","1,457,496","59,868,088,750","42,000","42,000","40,750","16,538,825","405,363,347"
2019/10/11,"41,950","-350","781,032","33,017,233,714","42,600","42,800","41,900","17,004,992","405,363,347"
2019/10/10,"42,300","-1,450","1,512,458","64,202,431,950","42,950","43,750","42,150","17,146,870","405,363,347"
2019/10/08,"43,750","900","987,211","43,041,711,450","43,400","44,000","42,550","17,734,646","405,363,347"
