년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2017/12/28,"8,250","50","222,520","1,835,008,970","8,270","8,270","8,230","2,879,616","349,044,336"
2017/12/27,"8,200","-290","1,321,757","10,870,401,560","8,270","8,280","8,200","2,862,164","349,044,336"
2017/12/26,"8,490","50","1,470,314","12,468,010,640","8,440","8,510","8,440","2,963,386","349,044,336"
2017/12/22,"8,440","20","620,160","5,229,177,220","8,440","8,450","8,420","2,945,934","349,044,336"
2017/12/21,"8,420","20","453,523","3,821,159,460","8,420","8,440","8,410","2,938,953","349,044,336"
2017/12/20,"8,400","-10","3,714,345","30,960,938,320","8,430","8,430","8,390","2,931,972","349,044,336"
2017/12/19,"8,410","30","239,215","2,009,676,680","8,380","8,420","8,380","2,935,463","349,044,336"
2017/12/18,"8,380","-10","322,086","2,699,151,200","8,380","8,400","8,310","2,924,992","349,044,336"
2017/12/15,"8,390","30","167,209","1,400,960,570","8,370","8,400","8,350","2,928,482","349,044,336"
2017/12/14,"8,360","0","164,819","1,376,521,700","8,360","8,370","8,320","2,918,011","349,044,336"
2017/12/13,"8,360","40","193,372","1,612,782,150","8,340","8,360","8,320","2,918,011","349,044,336"
2017/12/12,"8,320","-50","219,227","1,827,367,710","8,370","8,370","8,320","2,904,049","349,044,336"
2017/12/11,"8,370","-20","283,224","2,367,164,850","8,390","8,400","8,340","2,921,501","349,044,336"
2017/12/08,"8,390","0","244,982","2,050,981,240","8,390","8,390","8,360","2,928,482","349,044,336"
2017/12/07,"8,390","-10","260,408","2,185,965,430","8,400","8,420","8,360","2,928,482","349,044,336"
2017/12/06,"8,400","0","294,613","2,475,636,650","8,390","8,450","8,370","2,931,972","349,044,336"
2017/12/05,"8,400","100","482,109","4,040,783,920","8,300","8,430","8,290","2,931,972","349,044,336"
2017/12/04,"8,300","-50","958,394","7,950,784,690","8,350","8,360","8,270","2,897,068","349,044,336"
