년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2018/12/28,"29,800","-2,000","3,090,364","93,132,300,850","32,500","32,600","29,300","1,763,280","59,170,458"
2018/12/27,"31,800","550","2,063,630","66,539,558,300","31,150","33,400","30,700","1,881,621","59,170,458"
2018/12/26,"31,250","-250","2,627,567","82,100,421,700","31,000","31,700","30,550","1,849,077","59,170,458"
2018/12/24,"31,500","-400","1,579,308","49,603,714,500","31,900","32,150","30,650","1,863,869","59,170,458"
2018/12/21,"31,900","-500","1,182,936","37,727,138,400","32,400","32,500","31,450","1,887,538","59,170,458"
2018/12/20,"32,400","1,950","2,988,804","94,937,743,300","29,850","32,850","29,600","1,917,123","59,170,458"
2018/12/19,"30,450","-400","1,889,338","56,957,209,450","31,300","31,300","28,900","1,801,740","59,170,458"
2018/12/18,"30,850","-550","944,069","29,109,036,650","31,100","31,450","30,500","1,825,409","59,170,458"
2018/12/17,"31,400","850","1,853,826","57,821,125,800","30,950","32,100","29,950","1,857,952","59,170,458"
2018/12/14,"30,550","-450","963,697","29,401,112,650","31,000","31,150","30,050","1,807,657","59,170,458"
2018/12/13,"31,000","1,600","1,577,394","47,843,709,900","29,600","31,150","29,250","1,834,284","59,170,458"
2018/12/12,"29,400","-450","898,317","26,437,832,050","30,000","30,200","29,000","1,739,611","59,170,458"
2018/12/11,"29,850","850","1,252,894","36,635,474,100","29,200","30,050","28,450","1,766,238","59,170,458"
2018/12/10,"29,000","-1,200","1,465,402","43,215,773,300","29,850","30,500","28,600","1,715,943","59,170,458"
2018/12/07,"30,200","-500","1,241,961","37,190,959,000","30,650","30,950","29,150","1,786,948","59,170,458"
2018/12/06,"30,700","-250","906,013","28,367,818,100","31,600","32,200","30,550","1,816,533","59,170,458"
2018/12/05,"30,950","50","932,915","28,934,543,450","30,450","31,550","30,450","1,831,326","59,170,458"
2018/12/04,"30,900","-600","1,076,672","33,324,846,400","31,350","31,550","30,500","1,828,367","59,170,458"
2018/12/03,"31,500","-400","942,318","29,741,560,000","31,700","32,250","31,050","1,863,869","59,170,458"
2018/11/30,"31,900","-550","1,814,075","58,172,559,550","32,800","33,350","31,100","1,887,538","59,170,458"
2018/11/29,"32,450","2,150","1,990,534","62,240,688,000","30,200","32,450","29,600","1,920,081","59,170,458"
2018/11/28,"30,300","-50","1,064,367","31,939,762,050","30,350","30,400","29,500","1,792,865","59,170,458"
2018/11/27,"30,350","1,850","1,754,834","52,262,683,100","28,600","30,550","28,350","1,795,823","59,170,458"
2018/11/26,"28,500","-500","1,346,388","38,717,840,500","29,000","30,000","28,000","1,686,358","59,170,458"
2018/11/23,"29,000","-950","1,393,676","40,928,588,250","30,250","30,450","28,700","1,715,943","59,170,458"
2018/11/22,"29,950","-250","2,507,817","77,070,455,700","30,450","32,100","29,650","1,772,155","59,170,458"
2018/11/21,"30,200","1,300","2,752,397","80,854,525,050","28,550","30,450","27,750","1,786,948","59,170,458"
