년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2017/12/28,"76,500","1,400","2,825,939","215,222,986,404","75,400","76,700","75,200","55,692,181","728,002,365"
2017/12/27,"75,100","1,100","4,291,492","322,814,111,000","75,400","76,400","74,400","54,672,978","728,002,365"
2017/12/26,"74,000","-2,700","6,253,943","470,523,261,600","76,600","76,900","74,000","53,872,175","728,002,365"
2017/12/22,"76,700","-300","3,382,954","259,843,230,800","76,400","77,400","76,300","55,837,781","728,002,365"
2017/12/21,"77,000","-3,100","4,831,110","375,893,627,500","80,200","80,600","76,900","56,056,182","728,002,365"
2017/12/20,"80,100","-100","4,375,810","353,497,856,300","80,900","81,600","79,900","58,312,989","728,002,365"
2017/12/19,"80,200","3,000","6,782,210","540,014,323,400","78,400","80,800","78,200","58,385,790","728,002,365"
2017/12/18,"77,200","1,500","3,237,589","248,538,131,200","76,200","77,300","75,900","56,201,783","728,002,365"
2017/12/15,"75,700","-300","3,374,982","257,081,381,695","77,100","77,400","75,600","55,109,779","728,002,365"
2017/12/14,"76,000","-800","5,552,560","425,703,238,700","77,200","77,600","76,000","55,328,180","728,002,365"
2017/12/13,"76,800","-1,000","3,485,920","267,386,058,800","77,400","77,500","76,200","55,910,582","728,002,365"
2017/12/12,"77,800","-900","3,746,347","291,496,663,800","79,000","79,000","77,100","56,638,584","728,002,365"
2017/12/11,"78,700","0","2,493,176","196,326,959,260","79,000","79,500","78,000","57,293,786","728,002,365"
2017/12/08,"78,700","2,700","3,660,716","285,431,726,000","77,500","78,900","76,900","57,293,786","728,002,365"
2017/12/07,"76,000","-1,500","5,166,136","395,375,589,600","78,300","78,300","75,600","55,328,180","728,002,365"
2017/12/06,"77,500","-400","3,934,238","307,971,185,400","78,700","79,500","77,200","56,420,183","728,002,365"
2017/12/05,"77,900","-1,200","3,736,568","291,407,231,242","77,600","79,300","77,100","56,711,384","728,002,365"
2017/12/04,"79,100","1,700","4,115,752","321,366,491,100","77,600","79,200","76,800","57,584,987","728,002,365"
2017/12/01,"77,400","600","4,340,592","337,025,316,000","77,200","78,800","77,100","56,347,383","728,002,365"
2017/11/30,"76,800","-5,600","11,213,748","873,084,585,860","77,000","79,600","76,800","55,910,582","728,002,365"
2017/11/29,"82,400","-200","2,418,748","199,668,865,000","82,900","83,000","82,100","59,987,395","728,002,365"
2017/11/28,"82,600","-500","4,083,144","335,956,958,400","82,900","83,600","81,200","60,132,995","728,002,365"
2017/11/27,"83,100","-2,000","7,105,679","593,412,377,000","86,000","86,700","82,000","60,496,997","728,002,365"
2017/11/24,"85,100","400","2,073,899","175,597,705,100","84,500","85,400","83,900","61,953,001","728,002,365"
2017/11/23,"84,700","-2,100","2,840,382","242,064,414,800","86,200","86,300","84,500","61,661,800","728,002,365"
2017/11/22,"86,800","1,800","4,592,670","399,212,701,900","86,500","87,700","86,100","63,190,605","728,002,365"
2017/11/21,"85,000","2,900","5,540,888","466,928,386,800","83,200","85,000","82,800","61,880,201","728,002,365"
2017/11/20,"82,100","-900","2,988,991","246,424,623,100","83,300","83,300","81,800","59,768,994","728,002,365"
2017/11/17,"83,000","500","4,339,090","362,775,855,395","83,300","84,800","83,000","60,424,196","728,002,365"
2017/11/16,"82,500","500","3,053,355","250,787,561,500","82,300","82,800","81,200","60,060,195","728,002,365"
2017/11/15,"82,000","-1,400","3,207,872","265,091,390,700","83,800","84,200","81,900","59,696,194","728,002,365"
2017/11/14,"83,400","1,100","3,399,976","284,025,290,605","83,000","84,500","82,900","60,715,397","728,002,365"
