년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2017/12/28,"447,500","1,000","97,832","43,813,820,612","448,000","452,000","444,500","9,817,712","21,939,022"
2017/12/27,"446,500","17,500","124,365","54,863,923,500","433,000","446,500","431,500","9,795,773","21,939,022"
2017/12/26,"429,000","-7,500","199,194","85,846,986,000","433,500","439,500","428,000","9,411,840","21,939,022"
2017/12/22,"436,500","500","111,036","48,716,667,000","437,000","443,000","435,000","9,576,383","21,939,022"
2017/12/21,"436,000","500","207,584","90,907,468,500","439,000","443,500","433,500","9,565,414","21,939,022"
2017/12/20,"435,500","-26,000","387,985","171,036,097,000","456,000","458,000","434,000","9,554,444","21,939,022"
2017/12/19,"461,500","-11,000","376,168","171,860,735,500","470,000","478,000","444,000","10,124,859","21,939,022"
2017/12/18,"472,500","-9,500","118,854","56,800,260,500","485,500","485,500","471,000","10,366,188","21,939,022"
2017/12/15,"482,000","-4,000","145,371","70,537,992,500","490,000","492,000","477,500","10,574,609","21,939,022"
2017/12/14,"486,000","-2,000","249,738","122,102,572,750","487,000","495,500","483,000","10,662,365","21,939,022"
2017/12/13,"488,000","22,000","393,983","189,064,487,000","466,000","489,000","464,500","10,706,243","21,939,022"
2017/12/12,"466,000","8,000","177,682","82,660,908,000","460,000","469,000","459,000","10,223,584","21,939,022"
2017/12/11,"458,000","-7,500","194,495","88,817,087,500","469,500","470,000","448,000","10,048,072","21,939,022"
2017/12/08,"465,500","5,500","144,435","67,184,540,500","465,000","468,500","461,500","10,212,615","21,939,022"
2017/12/07,"460,000","-1,000","197,198","91,842,689,500","465,500","474,000","457,000","10,091,950","21,939,022"
2017/12/06,"461,000","10,000","219,700","101,052,589,500","451,000","464,500","451,000","10,113,889","21,939,022"
2017/12/05,"451,000","2,500","95,098","42,712,300,000","450,000","453,500","442,500","9,894,499","21,939,022"
2017/12/04,"448,500","-1,000","85,823","38,455,106,500","451,500","452,000","444,500","9,839,651","21,939,022"
2017/12/01,"449,500","13,000","147,394","66,190,236,364","439,500","455,000","438,500","9,861,590","21,939,022"
2017/11/30,"436,500","-26,000","309,466","139,148,722,500","464,500","468,500","436,500","9,576,383","21,939,022"
2017/11/29,"462,500","-3,000","162,006","75,110,765,000","465,000","467,500","460,000","10,146,798","21,939,022"
2017/11/28,"465,500","5,500","209,674","98,119,997,500","465,500","473,500","461,000","10,212,615","21,939,022"
2017/11/27,"460,000","4,500","151,282","69,295,784,500","456,500","463,500","450,000","10,091,950","21,939,022"
2017/11/24,"455,500","-3,500","131,490","59,632,566,000","457,000","458,500","450,000","9,993,225","21,939,022"
