년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2016/12/29,"77,000","1,500","201,605","15,401,623,200","75,700","77,000","75,300","5,206,410","67,615,715"
2016/12/28,"75,500","700","201,595","15,196,355,100","75,000","75,900","74,700","5,104,986","67,615,715"
2016/12/27,"74,800","-300","236,974","17,760,225,000","75,500","75,600","74,600","5,057,655","67,615,715"
2016/12/26,"75,100","100","132,251","9,961,375,400","75,000","75,800","75,000","5,077,940","67,615,715"
2016/12/23,"75,000","200","267,841","20,102,470,000","75,500","75,900","74,500","5,071,179","67,615,715"
2016/12/22,"74,800","-1,300","276,108","20,812,332,000","76,500","76,900","74,800","5,057,655","67,615,715"
2016/12/21,"76,100","-800","207,737","15,906,919,500","77,400","77,400","76,100","5,145,556","67,615,715"
2016/12/20,"76,900","-1,300","175,499","13,659,059,100","78,300","79,100","76,900","5,199,648","67,615,715"
2016/12/19,"78,200","700","151,456","11,884,845,100","77,700","79,300","77,700","5,287,549","67,615,715"
2016/12/16,"77,500","-600","141,183","10,969,645,000","78,300","78,400","77,400","5,240,218","67,615,715"
2016/12/15,"78,100","-600","179,990","14,057,452,500","78,700","79,300","77,300","5,280,787","67,615,715"
2016/12/14,"78,700","-500","281,848","22,500,874,400","79,900","81,000","78,700","5,321,357","67,615,715"
2016/12/13,"79,200","-400","191,517","15,092,490,000","79,600","79,800","78,400","5,355,165","67,615,715"
2016/12/12,"79,600","200","314,933","25,114,711,500","80,000","80,600","78,700","5,382,211","67,615,715"
2016/12/09,"79,400","3,100","300,441","23,397,691,700","76,300","79,400","76,000","5,368,688","67,615,715"
2016/12/08,"76,300","1,200","200,443","15,319,250,100","75,900","77,200","75,400","5,159,079","67,615,715"
2016/12/07,"75,100","0","115,644","8,684,178,300","74,800","75,600","74,800","5,077,940","67,615,715"
2016/12/06,"75,100","400","133,357","10,035,767,800","75,500","76,200","74,700","5,077,940","67,615,715"
2016/12/05,"74,700","-600","192,995","14,577,752,700","74,700","76,800","74,300","5,050,894","67,615,715"
2016/12/02,"75,300","-1,400","189,997","14,376,978,900","76,700","77,200","75,200","5,091,463","67,615,715"
2016/12/01,"76,700","-1,000","188,500","14,577,534,800","77,300","78,700","76,700","5,185,218","67,603,887"
2016/11/30,"77,700","-2,100","255,953","20,071,839,900","79,500","79,900","77,700","5,252,822","67,603,887"
