년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2018/12/28,"9,290","70","370,180","3,432,106,220","9,180","9,300","9,180","3,242,622","349,044,336"
2018/12/27,"9,220","-180","741,498","6,831,869,280","9,210","9,270","9,180","3,218,189","349,044,336"
2018/12/26,"9,400","-70","1,361,533","12,857,866,280","9,470","9,490","9,390","3,281,017","349,044,336"
2018/12/24,"9,470","70","775,250","7,331,812,580","9,410","9,490","9,400","3,305,450","349,044,336"
2018/12/21,"9,400","10","911,460","8,568,875,160","9,400","9,410","9,380","3,281,017","349,044,336"
2018/12/20,"9,390","20","494,609","4,642,999,060","9,400","9,400","9,370","3,277,526","349,044,336"
2018/12/19,"9,370","-10","615,804","5,781,047,390","9,380","9,400","9,370","3,270,545","349,044,336"
2018/12/18,"9,380","10","503,253","4,714,651,470","9,400","9,400","9,350","3,274,036","349,044,336"
2018/12/17,"9,370","10","318,699","2,991,277,670","9,370","9,400","9,360","3,270,545","349,044,336"
2018/12/14,"9,360","-90","947,753","8,906,852,290","9,440","9,450","9,360","3,267,055","349,044,336"
2018/12/13,"9,450","10","367,364","3,471,218,640","9,450","9,460","9,430","3,298,469","349,044,336"
2018/12/12,"9,440","20","924,389","8,704,222,160","9,440","9,440","9,400","3,294,979","349,044,336"
2018/12/11,"9,420","10","2,016,666","18,975,996,080","9,410","9,430","9,390","3,287,998","349,044,336"
2018/12/10,"9,410","-30","1,049,440","9,776,342,230","9,440","9,450","9,400","3,284,507","349,044,336"
2018/12/07,"9,440","20","200,228","1,888,947,410","9,430","9,460","9,420","3,294,979","349,044,336"
2018/12/06,"9,420","-30","1,672,312","15,579,294,750","9,450","9,510","9,420","3,287,998","349,044,336"
2018/12/05,"9,450","20","388,715","3,673,577,110","9,430","9,480","9,420","3,298,469","349,044,336"
2018/12/04,"9,430","40","1,719,846","15,961,786,840","9,390","9,450","9,390","3,291,488","349,044,336"
2018/12/03,"9,390","20","408,951","3,841,271,930","9,350","9,410","9,350","3,277,526","349,044,336"
2018/11/30,"9,370","-10","493,689","4,631,778,270","9,380","9,410","9,350","3,270,545","349,044,336"
